label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
4110,-3.90605,-2.06588,-8.79654,14.00243,-0.0921,-0.40489,-3.2552313209232225e+126,-3.999167163355531e+126,-2.365881043448637e+129,3.57647,3.30895,-8.27199,3,2,2,1,3
7080,2.32631,9.46424,1.96176,14.14056,-0.07877,-0.05902,0.0,-0.0,-2e-05,-8.40657,-5.59035,-8.00512,3,2,2,1,3
6880,-2.80119,3.20942,-26.30123,14.14056,-0.07877,-0.05902,-2.0019705608078543e+41,2.1026663967996824e+41,1.6287314500667366e+44,12.07218,3.40339,-6.19977,2,2,2,2,3
2105,-4.29791,-2.19837,-9.76785,14.06982,-0.08412,-0.03464,1.424176232715649e+136,2.4157902943064657e+136,4.2610944341364736e+138,-11.49959,-4.96602,-10.52367,3,2,2,1,4
6587,-0.12504,-0.8051,0.45295,14.07081,-0.08532,-0.08142,8.6332324550369e+61,1.0991306792017643e+61,4.796032604007794e+64,5.30187,11.53396,-14.93407,3,2,1,2,3
7489,-8.41123,-19.93149,8.84636,14.14056,-0.07877,-0.05902,1.4292806114014816e+21,6.567350701342361e+21,4.881042637999748e+24,-1.06917,-2.4755,-12.25797,1,2,1,1,4
1832,4.39721,3.78307,-1.71737,14.14056,-0.07877,-0.05902,-344766369.73996,1972457065.02974,830280012602.7698,7.04149,6.8135,9.17421,3,2,1,15,3
4340,3.91487,0.51459,10.16366,14.07058,-0.06119,-0.02888,94612970379.59705,22322963391.94858,16160512051360.117,-1.25649,-6.36412,1.33515,3,2,1,2,4
7894,0.68809,-0.53757,2.41837,14.14056,-0.07877,-0.05902,-5.073791664792839e+49,-6.591390124769674e+49,-1.9653797509307305e+52,7.95818,15.14701,-7.27479,3,2,1,1,3
1185,-4.16333,-2.15283,-9.43394,14.14056,-0.07877,-0.05902,7.206865238675287e+132,-4.143590896497395e+133,-2.0679991998018644e+136,-5.11509,5.97968,5.07561,2,2,2,2,4
6313,-8.55039,-3.66304,-20.50811,13.93157,-0.03541,-0.17199,0.0,0.0,0.0,0.57368,20.95622,3.75587,3,2,1,1,4
6869,3.23134,0.2928,8.52857,14.14056,-0.07877,-0.05902,-4.0306009973887475e+17,-1.4173776349937149e+17,-1.4168595801895425e+20,1.86561,0.97978,-2.15732,3,2,2,1,4
7640,-6.58036,-2.97804,-15.48368,14.06956,-0.09304,-0.09239,0.0,0.0,0.0,4.16467,9.53584,4.04875,3,2,1,1,4
2973,-1.53553,-1.27198,-2.97419,14.07044,-0.09399,-0.10649,-3.363089662818772e+83,-2.8339023300788567e+84,-1.2081145020988034e+87,-16.1335,2.26346,-9.30701,1,2,2,6,4
3284,-2.07545,-1.45172,-4.29288,13.92929,-0.06871,0.02617,-1.53426074029229e+94,-9.949113146656128e+93,-7.976378252397053e+96,-2.71962,-3.021,-2.15982,1,2,1,2,5
2179,-1.64389,-1.308,-3.23852,14.06921,-0.09596,-0.0691,4.49675302017031e+86,2.7353228032401514e+86,-6.745290506930459e+87,7.74489,-2.3656,0.42961,2,2,2,2,4
5939,2.31957,-0.00389,6.34345,14.07021,-0.0878,0.00188,1.1322784705690589e+27,-8.866736884112809e+27,-2.90013353436946e+30,-0.524,9.91718,-1.82745,3,2,2,1,3
945,-7.40976,-3.26499,-17.58792,13.8667,0.16561,0.87138,-0.0,-0.0,-0.0,-3.17168,-0.77956,7.75782,3,2,2,1,4
7185,-3.8498,-2.0469,-8.65733,13.72135,0.05997,0.73295,1.0975319072097823e+127,1.5714944736407571e+127,8.754846756887534e+129,-12.12416,7.20756,10.12385,3,2,1,2,4
7689,0.27438,-0.67354,1.41924,14.14056,-0.07877,-0.05902,-3.1804198852835004e+54,-6.988492677230561e+54,-4.9337105126939035e+57,-0.96267,-10.28152,-17.44565,1,2,1,1,4
3377,-11.97169,-4.65796,-33.68575,13.99992,0.26072,-0.1434,0.0,0.0,0.0,10.81262,1.46347,-7.40411,3,2,2,1,4
1087,-11.87296,-4.8473,-29.20952,13.93168,-0.11305,-0.17865,-0.0,-0.0,-0.0,12.40361,10.81236,-15.68119,3,2,2,1,4
4720,-0.82314,-1.0357,-1.24022,13.99921,-0.10388,-0.08372,5.097088964119119e+71,7.26561096745082e+71,5.426464573643933e+74,7.3478,-3.83698,-6.00666,1,2,1,1,5
2467,1.67945,-0.21282,4.80603,14.14056,-0.07877,-0.05902,-2.9229205970348854e+35,-1.7166557032300904e+36,-9.818429120172947e+38,4.84986,-8.5755,-5.48115,2,2,2,2,4
8096,-5.86284,-2.77307,-13.71589,13.72371,0.01444,0.09678,-0.0,-0.0,-0.0,-3.88426,-8.13008,-9.97116,3,2,1,2,4
1107,-8.60001,-3.71789,-20.6637,13.86574,0.13393,0.64605,-0.0,0.0,0.0,-0.26005,7.8328,-13.2276,3,2,2,2,4
4162,1.40614,-0.30221,4.14861,14.14056,-0.07877,-0.05902,5.432571747214152e+35,-9.15925312042772e+36,-2.3815766593579447e+39,-1.34947,2.98369,2.2449,3,2,1,1,4
5196,-3.4164,-1.90085,-7.58661,14.00378,-0.04517,0.31266,-1.8856709247765531e+118,-4.320339729843908e+118,1.0785458817388747e+120,3.28027,0.55414,-7.66128,3,2,1,2,4
5952,-5.17575,-2.49659,-11.95395,14.07017,-0.06839,-0.03554,0.0,0.0,0.0,-6.83205,-4.06964,5.95565,3,2,1,1,4
3593,0.90851,-0.46523,2.95,13.9283,-0.08924,-0.1593,4.6158534828456975e+45,9.257536382847376e+45,8.013564303170729e+48,0.03724,7.26381,0.34916,3,2,2,2,4
1991,-1.01637,-1.09969,-1.70991,14.07084,-0.07933,-0.09601,-1.11720782141138e+75,-8.167409534387452e+75,-1.3739653382010975e+78,0.65725,-4.49901,-3.34362,3,2,1,1,4
742,-1.0697,-1.11737,-1.83962,14.00109,-0.10052,-0.00158,2.6801206575740493e+76,8.69729063945094e+76,1.2973243068756744e+79,-9.08022,2.30725,4.11281,3,2,1,2,5
6319,-1.63096,-1.3037,-3.20699,13.92991,-0.05268,-0.15897,5.337687577367573e+85,-2.167337945943099e+86,-7.450663638459487e+88,2.4932,2.22066,-6.93689,3,2,1,2,3
95,0.57303,-0.57536,2.14065,13.99972,-0.09937,-0.14195,-1.308806221324675e+51,-1.3655662546816186e+51,-7.81549089612774e+53,-10.18853,18.63223,6.6038,3,2,1,2,4
4831,-8.64129,-3.69493,-20.7422,13.86609,2.254,-0.52198,0.0,-0.0,-0.0,22.20485,2.32082,0.8481,3,2,2,16,4
982,-7.8934,-3.42064,-18.98543,14.0014,-0.07404,0.04172,0.0,0.0,0.0,-2.00404,-11.76269,-2.20801,3,2,1,2,4
7849,0.59291,-0.56882,2.18866,14.14056,-0.07877,-0.05902,-1.522311864711829e+48,-1.989897272015253e+48,-3.4982349167222197e+50,-15.76012,-7.02173,0.5283,3,2,2,1,4
1156,0.3684,-0.64262,1.64646,13.93034,-0.12546,-0.20202,-5.308690308263685e+53,3.1500540652802555e+54,1.593090778896127e+57,2.31331,5.52774,-2.3917,3,2,1,2,6
5439,-4.10716,-2.13383,-9.29469,14.07047,-0.0718,-0.07453,-6.766230096654688e+131,-3.903007305311647e+132,-9.596010147118516e+134,12.54952,11.88537,7.49624,1,2,2,6,4
2410,0.6124,-0.56243,2.23568,13.86178,-0.01861,0.08086,1.4794213677144237e+50,-3.4590976397015084e+50,-3.7552134645723026e+53,-12.34737,-11.65805,12.01395,3,2,1,2,5
1819,-0.50088,-0.92914,-0.45792,14.00476,0.0394,0.40351,-1.3118248313045736e+66,9.605228791941052e+66,1.1363015526954284e+70,-12.06474,17.53852,-5.27815,3,2,1,1,4
8135,1.02429,-0.42727,3.22908,13.86329,-0.04807,0.08725,-1.8940593769975164e+43,-2.007945558660821e+43,-2.0948244333757984e+45,-2.96975,-17.5382,-13.59169,3,2,1,2,4
6711,-1.35288,-1.83062,-6.40187,14.07272,-0.05808,-0.20449,8.123559340029039e+49,1.9913973305577044e+50,1.1699775506633714e+53,-11.21416,-7.2625,-10.20632,3,2,2,1,6
6239,-2.22929,-1.50305,-4.66936,14.00456,0.03675,0.14295,-1.744081802475791e+96,-3.6843966293626243e+96,-1.0802951374661585e+99,8.88876,4.50899,3.05937,3,2,1,1,4
6252,-11.42346,-4.68478,-28.01392,13.65347,-0.01449,-0.02248,-0.0,-0.0,-0.0,-0.24574,2.60425,3.92972,3,2,1,1,4
4910,-0.87614,-1.05325,-1.36901,14.06938,-0.07769,-0.06968,1.450773564228236e+73,5.1601415786760664e+73,2.3098907735741213e+76,-0.22441,3.56178,-9.44529,3,2,1,1,4
3132,20.27603,-3.86078,-14.54515,14.00214,0.31793,-0.01746,-0.0,-0.0,-0.0,-1.71933,-14.66297,0.28074,3,2,2,1,4
5507,0.27653,-3.94646,-5.09474,13.99938,-0.09729,-0.08482,-1.3880022657220518e+16,-4933053960537032.0,-5.033430202302488e+18,14.80737,8.7742,-4.39528,3,2,1,1,5
6771,1.60978,-0.23559,4.63851,13.99952,-0.10243,-0.05696,-4.790887484916064e+35,5.051550328298598e+36,-2.912426069493004e+38,-1.36356,-6.96275,21.5413,2,2,2,2,5
2395,-4.44773,-2.24913,-10.13991,14.00039,-0.10684,0.00254,-2.0870692803490163e+137,-2.8135401286642127e+137,-4.0555077571946314e+139,-7.13513,2.36129,2.99852,3,2,1,1,3
990,0.44675,-0.61686,1.83573,14.00078,-0.08954,-0.06635,2.0971641356712582e+52,1.180961067165835e+53,9.991860360566943e+55,9.29102,-17.67711,2.74736,1,2,1,1,2
5555,0.17323,-2.33287,-2.41625,14.14056,-0.07877,-0.05902,-7.985063519653915e+23,-4.3392159203372793e+23,-5.4458439654345066e+26,1.96223,-15.37691,2.74341,3,2,1,1,6
6092,-8.55962,-3.89931,-20.57126,13.93273,0.06963,0.50946,0.0,0.0,0.0,3.07713,6.61077,11.65115,3,2,2,2,4
1334,1.86412,-0.15249,5.24988,13.93323,-0.02747,0.28098,1.2127647696517728e+33,-2.890349075065521e+33,-9.046686666726588e+35,4.61795,-3.85562,4.79401,3,2,1,1,2
4617,2.40404,0.02364,6.54612,14.14056,-0.07877,-0.05902,-8.202273204478099e+26,-1.0950418364142219e+27,-6.2338865534256995e+29,6.51166,13.29865,7.40216,3,2,1,14,3
7960,-1.76831,-1.3494,-3.54224,14.00033,-0.08431,0.00204,3.333073512019039e+87,6.715564319284814e+86,1.5150221127507468e+90,-12.51667,-12.19388,-10.58142,3,2,1,2,4
3566,-0.10633,-0.79893,0.49826,13.93447,0.10009,0.52263,-2.8180335035029044e+61,-9.450373420879856e+60,-1.095816519416528e+64,-2.35436,1.34272,-4.85759,3,2,1,1,4
8275,-6.42002,-2.9228,-15.07865,13.85899,-0.09927,-0.25445,0.0,-0.0,-0.0,16.08486,7.9761,-8.93397,3,2,1,2,4
5736,0.91637,-0.46265,2.96895,14.14056,-0.07877,-0.05902,-3.3879146496672755e+45,-2.1514081509691608e+46,-2.4867086432520223e+49,2.2672,-9.22765,-2.1807,3,2,1,1,6
6800,-5.02116,-2.44392,-11.5679,13.93081,-0.03322,0.17764,0.0,0.0,0.0,6.00612,5.50271,5.4226,1,2,1,1,5
6417,3.79326,0.52262,9.42385,14.14056,-0.07877,-0.05902,1118114854.26182,-3203164106.6674,-303469798726.7811,9.46332,-0.70284,13.67828,3,2,1,1,6
5748,-5.38753,-2.56883,-12.48357,13.85991,-0.07573,-0.14069,-0.0,-0.0,-0.0,12.78076,-11.94152,3.8111,3,2,1,1,5
6293,-3.65719,-1.98194,-8.1811,14.0691,-0.09607,-0.06384,7.562521155601242e+122,-2.338376876183551e+123,-2.5342143843916184e+126,14.32796,14.41783,-7.30709,3,2,2,1,5
4121,-3.04027,-1.77447,-6.65988,14.00331,0.00464,0.4594,8.542164141627967e+110,4.5975552279985254e+111,1.8719160835701863e+114,1.55913,9.71041,2.88726,3,2,1,1,2
2016,-5.21851,-2.51116,-12.0608,14.06987,-0.0993,-0.09045,-0.0,-0.0,-0.0,-9.07956,-14.18005,-4.87099,3,2,2,1,5
5340,-5.49358,-2.60505,-12.74911,14.001,-0.06392,0.05328,-0.0,-0.0,-0.0,1.4003,6.73902,21.74519,2,2,2,2,5
1530,-6.88177,-3.08208,-16.24658,13.93174,0.28037,-0.11597,0.0,0.0,0.0,4.89738,1.22937,-4.83798,3,2,2,2,5
993,-0.52,-1.48541,-4.04483,14.14056,-0.07877,-0.05902,-9.0976109711889e+63,-7.040824664809631e+62,-8.634161008888613e+66,-3.94952,9.40428,-5.82584,3,2,1,2,4
256,-3.009,-1.76397,-6.58295,14.07081,-0.0818,-0.15893,1.637064996774881e+111,-2.1298819926501474e+111,-1.2934297138710143e+114,8.40441,-6.03333,-6.13428,3,2,2,1,5
1169,5.1248,0.90607,13.05346,14.14056,-0.07877,-0.05902,2.53612,0.3417,432.86877,5.35397,-7.0168,-0.26231,1,2,1,1,4
2738,0.36066,-0.64516,1.62774,14.00052,-0.1053,0.02358,-2.3431434240728664e+54,-2.9412295001721702e+54,-1.2325183875240347e+57,7.76678,0.11185,3.36857,3,2,1,2,5
3008,3.83576,0.48895,9.97455,14.14056,-0.07877,-0.05902,-291291680637.8453,-499078564437.3694,-315942609019377.94,-0.05908,0.66969,-19.47961,3,2,2,1,3
7939,-0.46079,-17.17999,120.08028,14.00204,-0.06408,-0.07793,-21437381949914.805,-13457335988826.584,-7485219776217530.0,-10.85027,-0.92262,10.31993,3,2,1,2,5
4226,-0.52007,-0.93548,-0.50446,14.14056,-0.07877,-0.05902,-6.790149060796289e+66,1.8062420084084778e+67,7.530712752146748e+69,10.48953,-7.06811,14.91273,3,2,2,1,5
1836,0.24222,-0.68413,1.34149,14.00147,-0.09144,0.10413,-1.397489670500796e+55,-5.092157206299823e+55,-5.032207112922605e+58,0.81149,1.45729,-7.94271,1,2,2,1,5
6931,2.23264,0.00576,5.51438,14.0698,-0.09085,-0.09791,-1.2601138169249839e+26,-8.461884417017928e+25,-5.6861998515357846e+28,15.71964,5.76306,4.91179,1,2,2,1,3
6563,-5.9289,-2.75406,-13.84151,14.07105,-0.10645,-0.13503,-0.0,-0.0,-0.0,-2.50197,5.90196,-4.3453,3,2,1,1,3
7066,3.1443,0.26452,8.32018,14.00215,-0.05291,-0.22453,1.1465188839993613e+18,5.102195141119445e+18,3.725326022138932e+21,7.4174,18.87727,-4.67792,3,2,2,2,3
7155,1.70761,-0.20362,4.87372,14.06985,-0.0904,-0.07657,-9.80280633686679e+34,7.69939526672134e+35,4.231046264291342e+38,-8.13493,1.9246,2.41351,3,2,2,1,3
6721,-6.96818,-3.15059,-16.59631,14.0017,-0.04004,-0.14816,-0.0,-0.0,-0.0,-3.83914,2.13156,-11.84665,2,2,2,2,4
6624,-7.96829,-3.51101,-19.32796,13.92837,-0.10514,-0.14503,0.0,0.0,0.0,-3.37606,-6.66215,-12.79382,3,2,2,1,5
7293,-0.97708,29.76861,3.31985,13.79368,0.00466,0.04608,-9.54260685217073e+68,-3.771504348303569e+68,-1.1839126480939301e+72,3.20214,-11.25233,-8.29626,3,2,1,1,3
6285,2.86134,0.17253,7.64245,14.14056,-0.07877,-0.05902,2.171276090796243e+21,2.4972431195709055e+21,4.4750038934652765e+23,-0.305,-6.18101,17.90722,3,2,2,1,3
4477,0.6049,-0.56489,2.2176,13.9993,-0.07035,-0.01632,4.8160572158091036e+50,-8.198000254938787e+50,-3.5270115232706223e+53,8.23601,7.12467,-1.49266,3,2,2,1,4
6318,2.49004,-1.14782,5.50497,14.14056,-0.07877,-0.05902,-39553561604855.31,-49484162538203.125,-4.513199069366745e+16,-10.06821,-3.22063,-3.38225,1,2,1,1,5
8090,5.07532,0.89009,12.93537,13.9989,-0.10439,-0.08553,-0.00078,-0.00406,-2.85762,-10.99953,-9.09137,-18.03262,3,2,2,1,3
2463,-0.3696,-0.88578,-0.13957,14.00114,-0.0633,-0.09158,-3.34932236423887e+65,-3.9038653054366987e+65,-1.4967700373558333e+68,-5.30519,1.72247,-4.51602,3,2,1,1,3
5689,3.79949,0.47719,9.88782,13.92887,-0.11055,-0.1777,325701708879.2768,282246751612.1691,330643378593686.3,9.35296,3.23362,1.41458,3,2,2,2,3
6198,-0.67531,-0.9905,-0.82079,13.86304,-0.10856,-0.07012,6.127891816477608e+70,4.623414574055165e+70,5.013289270451936e+73,-6.76805,6.60124,0.30309,1,2,2,1,3
3393,3.84677,0.40812,9.48901,14.00218,-0.05406,-0.2078,-147962180.5089,-100247379.67806,-58610368725.97144,-1.37012,-1.62259,12.03635,1,2,2,4,3
7377,3.74314,0.45892,9.75307,14.00238,-0.05876,0.19174,-3413199423429.8706,-3308502912931.485,-1883375717495041.2,4.61815,-9.9753,17.59046,3,2,1,2,4
7623,4.21087,0.61049,10.8711,14.07279,-0.12325,-0.25062,25141339.61647,46230891.22036,21452472338.29671,-3.30009,-4.79483,9.14982,3,2,1,1,3
3908,1.93641,-0.91561,1.8281,14.0725,-0.06082,-0.20099,-8.556420030496112e+22,-2.4563152587850265e+22,-3.4605339689819357e+25,10.46906,-9.63056,0.34242,3,2,1,1,3
2517,1.14051,-0.38918,3.50908,14.06972,-0.09024,-0.09219,7.16086260731163e+41,5.4756746888426194e+42,6.448294222094122e+45,-0.91167,3.10299,-3.96459,3,2,2,1,3
329,0.48131,-0.59387,-0.06763,13.92982,-0.09012,-0.03358,-2.0111306128700695e+43,-1.115089904594107e+44,-1.0318894793459623e+47,-11.29031,1.56493,-5.63194,1,2,2,6,4
5194,1.97766,-0.11542,5.52263,14.00026,-0.07334,-0.029,1.8722205208322038e+31,-2.9602921408261616e+31,-7.930114277301584e+33,-6.30446,-0.06278,7.31827,3,2,1,2,5
4609,-3.02804,-1.77036,-6.62981,14.00155,-0.05049,0.03093,-4.3190168850961064e+111,-2.158747334468381e+111,-1.6551955921937657e+114,3.33918,2.49099,-2.18516,3,2,2,2,5
6911,-1.91775,-1.39916,-3.90729,14.00098,-0.10933,-0.2293,8.65476093908329e+90,9.448807654617006e+90,1.1301289825162608e+94,-2.22413,-14.8776,-15.52432,3,2,1,1,3
587,-3.62809,-1.97213,-8.10919,13.93326,-0.08099,0.01107,-7.392986286092734e+122,-9.558274190069762e+122,-4.2395853707369665e+125,8.37302,-7.13369,-0.94133,3,2,2,1,3
7787,3.32513,0.32327,8.75307,14.06964,-0.07863,-0.03383,-8524743314470641.0,-2069401685657384.8,-4.388931280952043e+18,-0.06342,7.33137,15.04262,3,2,1,1,6
3766,-0.96688,-1.0833,-1.58958,14.00068,-0.05757,0.05398,1.9846540927418632e+74,1.369471363871924e+75,8.210938941745764e+77,-18.84958,-6.39365,-0.27186,3,2,1,1,3
5978,607.34881,15.84399,-21.12136,13.9329,-0.08176,-0.23473,0.11033,0.40111,469.73378,2.8563,5.13258,-1.41845,3,2,1,1,3
8215,-2.31513,-1.53171,-4.87958,13.93012,-0.08229,-0.09829,3.5397161655517905e+97,5.9759012153923735e+97,4.741509431062209e+100,9.43749,-10.44426,-14.18834,1,2,2,11,3
6968,3.97516,0.53413,10.30779,14.14056,-0.07877,-0.05902,-1436995342.2815,-9310689101.43654,-4593327931148.541,-0.6855,5.38704,-6.65879,3,2,1,1,6
5542,-6.83789,-3.06692,-16.1354,13.86203,0.03539,0.47195,0.0,0.0,0.0,-5.1207,1.56199,3.52279,3,2,1,2,4
5817,-1.79066,-1.35684,-3.59681,13.93009,-0.02776,0.178,3.2841067826694645e+88,1.0886746493545766e+89,2.6514377439382726e+91,-2.31608,-3.19208,-6.04092,3,2,1,1,4
6187,3.90804,0.51238,10.14734,14.07077,-0.1045,-0.1175,82058837062.16792,-116391440678.5199,-36261270017952.34,-17.41102,12.54126,-1.93702,3,2,1,1,5
3144,1.07287,-0.41135,3.34612,14.07074,-0.05932,-0.08386,-1.480709032994451e+44,-1.2657097483318882e+44,-8.194328006105402e+46,-18.02038,5.23612,-11.54375,1,2,2,1,4
2939,2.05277,-0.0909,5.70304,14.00225,-0.01438,0.24906,3.0201946870319414e+31,8.312530520888613e+30,1.4849679877240568e+34,-7.56269,18.21421,7.08776,3,2,1,2,6
6600,-3.9468,-2.27595,-10.07537,14.06993,-0.10585,-0.11645,1.3128524191664595e+113,-2.1656081486530243e+113,-9.477750957774868e+115,0.58373,-15.8611,5.44955,3,2,1,2,3
4756,11.69983,-2.75954,-13.37963,13.93211,-0.03665,0.3719,0.0,-0.0,-0.0,-8.90456,2.18268,10.46987,3,2,1,1,4
8058,2.97206,0.20854,7.90771,14.06955,-0.08316,-0.07961,-2.4513205906796895e+20,-6.358286329578236e+20,-4.250329989785318e+23,-2.544,-14.12514,10.21316,3,2,1,1,3
7711,-15.66096,-6.28217,-39.58171,13.93066,-0.02137,0.1595,-0.0,-0.0,-0.0,8.15213,8.91118,-8.23121,3,2,1,2,4
1686,-1.37171,-1.21756,-2.57488,13.92991,-0.11463,0.04512,1.0457502619584224e+81,-2.4100485913123254e+81,-1.4003292923566004e+84,-15.34177,9.08631,-13.86372,3,2,1,1,6
3917,0.22486,-0.68984,1.29954,14.14056,-0.07877,-0.05902,-6.52882507294023e+55,1.1854271427757895e+56,7.567503832475828e+58,-2.56427,-4.00435,1.61807,3,2,1,2,3
5288,-2.3751,-1.73038,-6.03907,14.0731,-0.04571,-0.04804,-1.770298990784637e+85,6.98399249821069e+85,6.203123294945632e+88,2.46562,6.01633,-9.96084,3,2,2,1,5
4089,-1.62735,-1.3025,-3.19818,14.14056,-0.07877,-0.05902,2.063094855031885e+85,5.32745170139306e+85,4.305010972101255e+88,-1.45764,-2.99663,10.62008,3,2,1,2,2
652,-4.22675,-2.17429,-9.59126,13.93058,-0.0428,0.14861,2.3006515227104567e+134,1.2686840979777855e+134,3.5988096112953453e+136,-14.66074,-9.13949,1.2667,3,2,1,1,4
5330,-5.93422,-2.75589,-13.85487,13.86163,-0.03798,0.32956,-0.0,-0.0,-0.0,-3.15523,-20.85429,-6.00471,3,2,2,2,4
5172,2.81259,0.15667,7.52564,14.0704,-0.09339,-0.03265,-1.0780313422655862e+22,-3.884262355790771e+21,-1.105152224464648e+25,-0.5604,-17.41745,13.42524,2,2,2,2,3
704,-1.22915,-5.26973,-33.25292,13.9348,0.06632,0.72109,0.0,-0.0,-0.0,1.71484,5.20542,3.9488,3,2,1,1,4
627,3.64194,-1.26345,-1.28692,14.14056,-0.07877,-0.05902,0.00014,6e-05,0.03365,-1.06613,11.98765,7.03809,3,2,1,1,6
4165,2.58837,0.08369,6.9882,14.14056,-0.07877,-0.05902,6.131879272359107e+22,-6.731699921553874e+24,-6.644611489599405e+27,-0.34786,-2.86438,16.39686,3,2,2,1,6
4608,25.37321,-5.78616,-39.25107,13.99914,-0.05984,-0.0046,-0.0,0.0,0.0,13.32739,-3.08658,-0.97107,3,2,1,1,4
6395,-5.92245,-3.37288,-13.45348,14.14056,-0.07877,-0.05902,0.0,0.0,0.0,-0.88231,12.72218,-10.604,3,2,1,2,4
6618,-15.62665,-6.23548,-39.44881,13.93414,0.09295,0.52016,-0.0,-0.0,-0.0,-5.27343,5.94982,-3.9741,3,2,1,1,4
1866,3.69371,2.85991,4.84455,14.07042,-0.10007,0.00034,0.34123,-0.93973,-516.06269,11.98978,-9.44294,9.98751,3,2,1,1,5
3983,0.23254,-0.68731,1.31811,14.14056,-0.07877,-0.05902,-2.497982746641999e+55,4.8357065332770383e+55,1.2699538713665904e+58,5.92773,-21.19214,1.99312,3,2,2,1,2
6708,-2.21263,-1.49749,-4.62858,14.07036,-0.08721,-0.05061,1.0883382054258633e+96,7.826694828578637e+95,3.154966480635362e+98,18.14229,4.15974,-1.11414,3,2,1,1,2
7060,-18.21393,-7.54592,-47.98913,13.86153,0.04134,0.43137,-0.0,0.0,0.0,-0.57926,15.95685,0.05165,3,2,1,1,4
3843,0.29526,-0.66668,1.4697,14.07206,-0.06086,-0.18134,5.2941282471683e+55,6.389701630997017e+54,7.21959905493241e+57,-6.90904,5.78553,1.5905,3,2,1,1,4
3959,-9.90936,-4.14277,-24.03014,14.14056,-0.07877,-0.05902,0.0,0.0,0.0,-8.66161,0.08935,0.71036,3,2,1,1,4
2252,4.6615,0.73658,11.89504,14.07216,-0.05431,-0.18109,2550.69754,1152.47758,1508671.42672,-6.40714,3.00644,7.18592,3,2,1,1,6
7095,4.31101,0.64291,11.11036,14.00366,-0.11281,-0.23866,5070090.04415,2967976.85857,2356129709.6921,-1.09165,21.79979,0.90149,2,2,2,2,3
7422,-4.79769,-2.63879,-12.70214,14.06939,-0.06849,-0.02133,-2.729872418733161e+124,-2.29523493202894e+124,-1.2444665057140318e+127,-5.70842,13.34561,-4.88542,3,2,1,1,4
4279,-10.98581,-4.52727,-26.85565,13.58089,0.0534,0.68312,0.0,0.0,0.0,1.20156,-6.22229,3.73437,3,2,2,1,4
2382,2.09265,-0.205,4.9577,14.00159,-0.04527,-0.16308,2.010695221704266e+23,-7.332103708219839e+23,-4.3378214031254225e+26,-9.76338,13.12141,5.12056,3,2,2,8,4
7077,-3.93311,-2.07502,-8.86352,13.86096,-0.04892,0.02053,8.221306161256353e+127,3.836352685495207e+128,1.6527611483535232e+131,-19.10053,-13.40372,-1.43566,3,2,1,1,4
5744,0.56774,-0.5771,2.12788,14.00129,-0.08091,-0.10165,-5.1081402358670214e+50,-1.8027053964768363e+51,-1.8697104216341685e+54,0.77396,-0.28378,7.81204,3,2,1,1,4
1664,-4.54536,-2.28223,-10.3826,13.92658,-0.12,-0.08176,-1.703346259587515e+140,-5.582505210924815e+140,-2.453748852275148e+143,20.24258,-4.91806,4.11511,3,2,1,1,4
1323,-4.99094,-2.43364,-11.4925,13.86061,0.01189,0.33852,-0.0,-0.0,-0.0,6.17236,-15.98788,-10.6405,3,2,1,1,2
5221,0.97693,-0.44279,3.11493,14.14056,-0.07877,-0.05902,8.877226536552763e+43,-6.2934737140294514e+44,-1.0357202156413158e+47,11.71069,-8.64098,-11.31721,1,2,2,1,4
548,-1.01724,-1.09998,-1.71204,13.93116,-0.09262,0.04562,7.161191240979823e+75,4.479642071705704e+75,2.4328432579510265e+78,17.50993,4.22432,-9.51671,1,2,2,1,4
6901,-5.79131,-2.70691,-13.49582,14.00028,-0.07604,-0.01674,-0.0,-0.0,-0.0,16.2402,-10.70727,-3.19986,3,2,1,1,6
7550,-6.99607,-3.12161,-16.53642,14.06933,-0.09476,-0.07443,0.0,0.0,0.0,-3.37554,16.16318,6.96096,3,2,2,1,4
5808,-3.8698,-2.05365,-8.70683,14.07015,-0.06098,0.01169,-2.25274286569267e+127,4.67288953425819e+127,2.929692175411574e+130,-5.32666,1.05405,-19.49978,3,2,1,1,4
8079,-1.49927,-1.25993,-2.88578,13.86423,-0.0436,0.13203,-2.6390813888111312e+82,-1.4333848744101645e+84,-3.636759432243328e+86,20.30433,-7.87257,-4.88107,3,2,1,1,4
832,-11.33138,-4.65158,-27.76976,13.93323,-0.04154,0.363,-0.0,-0.0,-0.0,18.00908,6.33736,9.5526,3,2,1,2,4
5626,-4.08775,-2.12727,-9.24658,13.72639,0.13315,0.91189,1.774801810978435e+131,-6.91107765515759e+131,-2.795889835032632e+134,-4.02848,8.30712,2.18143,3,2,1,2,4
3310,-4.59025,-2.29747,-10.49426,14.00085,-0.08307,0.17059,0.0,0.0,0.0,-5.4575,9.01727,14.28376,3,2,1,1,4
6041,0.52808,-0.59012,2.03214,14.06941,-0.09299,-0.07865,-5.866550061253612e+51,9.936129517248507e+51,4.071838563981166e+54,6.59112,-5.16199,3.87807,3,2,2,1,4
4122,-4.21045,-2.16877,-9.55083,14.00142,-0.06485,0.00141,4.164177883232421e+133,-1.2899442263303845e+134,-6.458527284536799e+136,1.98327,-6.5093,2.02053,3,2,1,1,4
