label,Iso_map,,,Random_Trees,,,t_sne,,,IsomapClustering,Random_TreesClustering,SpectralClustering,tSNEClustering,LouvainClustering
600,-3.73045,-2.00663,-8.36215,14.07084,-0.07075,-0.01907,-4.1036,0.66432,-8.43937,3,2,2,2,4
5827,-22.06347,8.85157,-56.56946,14.0003,-0.09098,0.06267,-9.98035,-1.92026,-5.60481,3,2,1,1,5
8106,-2.27646,-1.5188,-4.78487,13.99786,-0.11113,-0.09587,-1.38947,-3.50112,5.94893,3,2,2,1,3
5161,-3.68783,-1.99226,-8.2568,14.14056,-0.07877,-0.05902,-2.28877,-7.73927,-17.66408,3,2,1,1,4
3661,-0.24447,-0.84449,0.16369,14.00226,-0.05207,0.16878,4.30617,-9.97618,-1.89528,3,2,1,1,4
5510,-9.49416,-3.99554,-22.94889,14.00057,-0.09106,-0.13142,9.60594,1.80611,2.26369,3,2,1,1,5
2660,-10.83369,-4.47268,-26.45435,13.79492,1.66083,-0.16248,-5.72845,16.94122,14.51116,3,2,1,1,4
3005,-9.78002,-4.09684,-23.69281,13.64864,-0.13237,0.20058,-3.30418,-5.31782,3.58517,3,2,1,2,2
4907,-9.56609,-7.56078,-1.25553,13.93273,0.02046,0.26934,-7.27031,-4.21786,11.74374,2,2,2,2,5
773,-8.64955,-3.69783,-20.76347,14.07121,-0.10686,-0.11959,-7.21468,-0.61095,7.89003,3,2,2,1,4
4976,-18.35039,-78.04036,372.07069,14.07151,-0.02616,0.16584,-13.2479,-4.47879,-0.97899,3,2,2,1,2
5874,-4.0001,-2.09765,-9.0294,14.07041,-0.06531,0.00837,6.72204,-6.51047,4.54523,3,2,2,1,5
4683,-3.91086,-2.06751,-8.80846,13.86275,-0.04908,-0.04929,-2.31173,-0.54869,7.50244,3,2,2,1,4
6936,-0.0687,-0.78653,0.58934,14.14056,-0.07877,-0.05902,-5.61386,21.46103,-5.57308,3,2,1,1,5
2128,-2.04949,-1.44306,-4.22938,13.93017,-0.06006,0.00436,-7.48315,-13.57292,7.43386,3,2,1,2,5
6348,3.5412,5.88624,-1.31588,14.14056,-0.07877,-0.05902,-6.48132,1.48811,-11.57485,3,2,2,1,3
7629,4.94691,0.84859,12.62887,14.06996,-0.10172,-0.09994,2.91409,4.93879,-0.4063,3,2,2,1,3
2989,1.98787,-0.41237,3.89776,14.07144,-0.10177,-0.1688,-2.90937,13.72602,-0.03712,3,2,1,1,3
254,-9.72257,-7.10768,-11.21458,13.79608,2.26743,-0.50703,-10.02544,-5.84125,3.23623,3,2,2,1,2
2711,1.63004,-0.22897,4.68721,14.06959,-0.06902,-0.07886,-13.38263,-13.63197,-4.77186,1,2,2,1,3
1038,2.1175,-1.67167,-12.56739,14.14056,-0.07877,-0.05902,9.15379,-10.23835,1.47672,3,2,2,1,3
2997,-2.21107,-1.49697,-4.62476,14.00182,-0.0722,-0.25494,4.65086,7.60482,-0.74111,3,2,2,2,3
7651,-1.59475,-1.29166,-3.11863,14.06958,-0.10131,-0.08769,-12.15634,4.48448,14.94187,3,2,2,1,3
1102,0.86141,-0.48068,2.83644,14.0735,-0.04054,-0.26508,-1.05623,3.78482,5.46809,3,2,1,2,3
4563,1.78757,-0.17749,5.06592,14.06961,-0.08591,-0.03405,-4.4199,0.2606,2.40919,3,2,1,1,3
399,4.36105,0.65911,11.2299,14.0698,-0.09085,-0.09791,-3.53619,1.55174,2.34757,2,2,2,2,3
3679,-1.17019,-1.29562,-2.40939,13.86433,-0.0173,-0.04292,-6.07074,11.38132,1.44364,1,2,2,13,3
3176,0.86438,3.03646,1.80857,14.06995,-0.09289,-0.06483,15.09561,5.45159,-5.20994,1,2,2,1,3
4518,-14.30762,-5.74111,-35.79635,13.78905,-0.09839,0.00297,8.89262,14.29772,3.06107,2,2,2,2,4
5467,0.54409,-0.58487,2.07078,13.93221,-0.11511,-0.41009,8.63646,2.66963,6.73506,2,2,2,2,3
6414,1.76989,-0.18327,5.02343,14.06926,-0.0979,-0.08836,-3.57352,-2.36697,-2.72575,3,2,1,1,3
5844,4.40957,0.12248,6.66065,14.07035,-0.08454,-0.08813,-6.11107,-1.51542,15.76567,2,2,2,2,3
3012,2.16182,-0.05533,5.96485,13.86552,0.29466,-0.63382,-10.93332,-5.87197,-15.47638,2,2,2,2,3
7783,0.61755,-0.54069,1.68385,13.78839,-0.05796,0.10226,1.61688,-11.72676,-0.55949,3,2,1,1,3
4358,5.89934,1.15605,14.90145,14.14056,-0.07877,-0.05902,-19.0392,10.25541,-4.18109,1,2,2,1,3
7153,-0.81694,-1.03365,-1.22515,13.99955,-0.10155,-0.13995,14.45356,-10.87244,11.84415,2,2,2,2,3
8173,0.66031,-0.54669,2.35133,13.93276,-0.13146,-0.45723,-18.56297,-11.25465,-0.61149,3,2,2,1,6
3916,1.01861,-0.42913,3.21537,13.99962,-0.0942,-0.07397,-1.49632,-1.73286,-9.82613,3,2,1,1,6
2774,-4.0567,-2.11677,-9.16962,14.06945,-0.09821,-0.07453,1.51322,7.42853,-3.88365,3,2,2,2,3
2891,2.06949,4.38403,1.67762,14.00348,-0.08278,-0.15515,-3.44016,-16.98886,-1.30785,1,2,1,1,3
5317,4.37082,0.66227,11.25323,14.14056,-0.07877,-0.05902,3.89761,6.61046,-5.25747,2,2,2,2,3
2231,1.17455,0.31323,2.03737,14.07243,-0.05213,-0.19524,3.59702,-12.19258,-4.29429,3,2,1,1,3
6849,1.2764,3.70306,2.80493,14.14056,-0.07877,-0.05902,8.73976,-11.3112,-7.83818,2,2,2,2,3
4427,3.53129,0.39019,9.24638,14.00312,-0.05646,-0.3055,1.88053,20.78838,9.93953,3,2,1,1,3
6920,2.02569,-0.09974,5.63799,14.07019,-0.0829,-0.10259,-3.99232,-2.9346,0.94294,1,2,2,16,3
578,-2.39329,-1.55782,-5.07109,13.79549,-0.04167,-0.37622,-0.45092,-4.55439,0.81129,3,2,1,1,3
8046,2.54706,0.07023,6.88913,14.07032,-0.08947,-0.10106,9.79849,-5.75163,-0.06475,3,2,1,1,3
6577,2.51241,0.05895,6.80606,14.07018,-0.09469,-0.09943,1.86536,4.5652,-3.59085,1,2,2,12,3
7829,1.59816,-0.23939,4.61057,14.14056,-0.07877,-0.05902,-3.77295,18.81147,9.54765,3,2,1,2,3
4759,0.3969,-0.63325,1.7153,14.0735,-0.04054,-0.26508,-13.68576,-17.64054,2.21545,3,2,1,1,3
7239,-0.31567,-0.86798,-0.00886,14.00027,-0.09276,0.04353,-11.29158,13.78036,15.26794,1,2,2,1,3
6072,2.21732,-0.03722,6.09808,14.14056,-0.07877,-0.05902,4.83888,4.03548,-5.8276,3,2,1,1,3
6643,5.13941,3.16946,7.47782,14.14056,-0.07877,-0.05902,4.0661,-1.01804,-11.67359,3,2,1,1,3
2857,-6.22844,-2.8569,-14.59546,13.93001,-0.08831,-0.1575,-7.49263,-0.23922,6.46512,2,2,2,2,3
6844,-7.63981,-21.5026,170.84343,13.99936,-0.09289,-0.14874,1.49051,-6.99567,-5.02517,3,2,2,14,3
7107,3.5631,0.40051,9.32246,14.14056,-0.07877,-0.05902,-0.51509,-3.6264,2.92505,3,2,2,1,3
7984,-7.19355,-3.18999,-17.03789,14.06978,-0.08813,-0.08307,-0.25629,-4.66672,5.40493,3,2,1,1,5
7063,0.84873,-0.06901,-8.77438,14.06989,-0.09948,-0.08488,-8.78926,-9.02446,-3.42939,3,2,2,2,3
5719,0.95178,-0.45104,3.0543,13.93198,-0.10485,-0.33123,3.49748,14.0508,-9.6815,3,2,1,1,3
8029,3.63825,-14.79264,95.01911,14.14056,-0.07877,-0.05902,18.06293,0.48192,0.06903,3,2,1,2,3
7232,-3.38044,-1.49316,-8.07791,14.00056,-0.07941,-0.01213,-6.44581,1.54024,-11.59899,3,2,1,2,5
6704,-0.02343,-0.77161,0.69893,14.06996,-0.08236,-0.01481,-2.22235,-9.77236,3.61442,3,2,2,1,3
6964,-3.55244,-1.94665,-7.92236,14.00054,-0.0424,0.11231,-14.36259,-12.66622,-0.21303,3,2,1,1,4
7813,0.50485,-0.59776,1.97605,14.14056,-0.07877,-0.05902,-10.1507,8.16238,9.1577,3,2,1,1,5
1559,-4.17333,-2.15621,-9.45875,14.07413,0.03047,0.379,11.31764,2.08195,0.18353,3,2,1,1,2
1405,5.05848,0.88465,12.89519,14.14056,-0.07877,-0.05902,-1.7055,-2.99014,8.6709,3,2,2,1,4
8093,4.47238,0.6568,11.31803,13.93,-0.03485,-0.12036,15.98414,-1.88035,5.95694,3,2,2,1,6
493,-0.38923,-0.89227,-0.18716,13.86181,-0.12355,-0.23233,-15.78032,4.07969,1.9471,3,2,1,1,4
1579,-3.78571,-2.02527,-8.49879,13.99914,-0.09101,-0.0524,6.13397,4.79082,-1.65144,3,2,1,1,5
4177,-3.66304,-1.98391,-8.19556,14.06948,-0.06948,-0.07454,9.86359,-0.4666,-2.45122,1,2,2,1,5
1134,-0.96821,-1.08374,-1.5928,13.71933,-0.10574,0.18939,-1.19048,-18.12289,-9.0561,3,2,1,1,4
5706,1.1759,-0.84824,3.94975,14.07042,-0.10007,0.00034,-5.80084,-3.07721,12.25794,3,2,1,1,5
3740,-2.54842,-13.72479,86.10996,14.14056,-0.07877,-0.05902,8.03581,1.57098,12.19713,3,2,2,2,2
5985,1.11671,-0.39698,3.45175,14.14056,-0.07877,-0.05902,5.10991,4.00922,8.90494,3,2,2,1,3
5203,-5.6173,-2.64735,-13.05917,14.06953,-0.08155,-0.0859,2.99681,18.57291,13.93221,3,2,2,1,5
3879,-10.43271,-4.32919,-25.39975,13.72325,-0.0865,0.46792,-10.72218,4.23824,11.79786,3,2,1,2,2
1570,-1.37246,-1.2178,-2.57669,14.07343,0.05882,0.36466,9.48459,9.9157,-10.5232,3,2,1,1,2
6081,2.91401,0.18966,7.76863,14.07057,-0.10231,-0.17214,3.4581,4.03965,9.26544,1,2,2,1,6
7935,-7.19097,-3.46335,-19.27367,14.14056,-0.07877,-0.05902,4.24407,0.94981,13.96616,3,2,1,1,4
4802,-1.72168,-1.33388,-3.42838,14.06971,-0.10116,-0.05845,-2.61196,-6.19242,-10.0466,3,2,1,2,5
7402,3.34969,0.33124,8.81185,14.14056,-0.07877,-0.05902,-8.96774,-4.86527,-1.87817,3,2,2,1,4
3278,2.1388,-0.06283,5.9096,14.00034,-0.10094,0.00604,2.67677,1.32714,-3.08751,3,2,2,1,3
8206,-4.56383,-2.75935,-13.67313,14.00048,-0.10498,0.02712,4.62799,-1.98966,-15.22384,3,2,2,1,2
7673,2.43513,-2.4484,-3.78329,14.00341,-0.03641,-0.09739,-6.72903,10.93781,7.59513,3,2,2,1,6
5212,-0.39834,-1.36343,3.29953,14.07048,-0.09516,0.00502,-2.11353,14.09126,4.80532,3,2,1,2,3
208,0.73399,-0.5225,2.5291,14.14056,-0.07877,-0.05902,-9.85591,-13.5441,-2.90832,2,2,2,2,3
7439,3.20159,-0.08793,-23.43112,14.14056,-0.07877,-0.05902,8.87937,-8.01784,6.96587,3,2,2,2,2
7595,2.17868,-0.04982,6.00534,14.14056,-0.07877,-0.05902,7.62237,5.78834,-4.26515,3,2,2,1,5
4126,-5.8791,-4.25504,2.96969,14.00081,-0.08321,0.01462,-11.04245,4.11743,-2.16599,3,2,1,1,5
7212,-1.60995,-1.29671,-3.1557,13.92978,-0.12265,-0.09624,7.24043,-4.96439,-4.28814,3,2,1,1,5
7591,-10.72625,-4.43418,-26.17134,13.99912,-0.1004,-0.05263,9.89533,-17.30797,-4.65925,3,2,1,1,4
2489,0.36578,-0.64348,1.64011,13.9325,-0.11285,-0.04184,6.50509,6.96233,1.27352,3,2,1,2,5
3373,-1.81911,-1.36631,-3.66629,14.00247,0.00713,0.26364,-1.11626,5.98957,18.1805,3,2,2,2,5
4973,-3.27018,-1.85168,-7.22606,13.79583,0.12589,0.55224,4.97583,6.92453,-2.72642,3,2,2,1,2
8055,0.52474,-0.59122,2.02407,14.07007,-0.0973,-0.03862,-12.71077,-5.81399,11.08698,3,2,1,2,4
5805,-4.04885,-2.11412,-9.15017,14.07024,-0.08493,0.00286,-17.64034,-6.03393,1.90771,2,2,2,2,4
1604,-8.33006,-3.58583,-19.94156,14.00042,-0.06565,-0.02207,-0.82055,23.22258,3.19661,3,2,1,1,5
4065,0.44743,-0.61663,1.83736,14.07164,0.2943,-0.14843,11.01225,-5.49836,-19.34559,3,2,2,1,5
5882,3.97334,0.53355,10.30345,14.07038,-0.09165,-0.06325,6.33593,-0.40272,1.54844,3,2,2,2,4
6032,-6.44202,-2.93038,-15.13421,14.00227,0.05067,0.37579,-5.09332,7.5133,4.56976,3,2,1,1,5
8042,-3.96311,-22.79074,119.22804,14.14056,-0.07877,-0.05902,-10.3584,-2.08992,9.61444,3,2,1,1,6
3794,0.1965,-0.67197,0.62995,14.06898,-0.09525,-0.07569,-4.06899,1.16615,-3.95434,3,2,2,1,3
5941,-3.72224,-1.99129,-8.67124,14.0011,-0.0552,-0.00415,0.38987,2.87973,12.28721,3,2,1,1,4
7031,6.04013,0.75078,16.20639,14.14056,-0.07877,-0.05902,6.19065,2.71686,-13.97884,3,2,2,1,3
7250,0.87803,-0.5519,2.49702,14.07025,-0.09732,-0.10055,5.36145,8.73025,-4.97073,3,2,1,14,5
1453,-2.89332,-1.68519,-6.9945,13.85949,-0.09659,-0.057,-6.32835,-2.19892,4.6172,2,2,2,2,3
7169,1.15563,-0.38423,3.5455,14.06968,-0.09071,-0.0558,-15.04012,6.16801,-7.98049,3,2,1,1,4
250,3.66094,2.29558,-3.23874,14.14056,-0.07877,-0.05902,4.6519,-12.92018,0.87129,3,2,1,2,3
3034,1.84656,-0.47971,4.72826,13.99857,-0.10361,-0.10243,9.50607,10.91372,3.94111,3,2,1,2,3
8007,1.57941,-0.38575,4.7919,14.07003,-0.08984,-0.07837,-9.86762,9.81445,6.32992,3,2,2,1,6
5382,32.3529,-0.63863,-9.14201,13.85822,-0.0742,-0.07219,1.93486,-5.08038,11.98154,3,2,1,1,3
7331,-1.78914,-1.35633,-3.59311,14.14056,-0.07877,-0.05902,0.82987,17.99602,-8.02067,3,2,1,1,5
7898,1.43248,-0.29587,4.26186,14.07006,-0.07213,-0.08119,2.60847,8.54913,-9.04031,3,2,2,1,4
2185,0.78625,-0.50535,2.65517,14.14056,-0.07877,-0.05902,4.51291,3.23996,2.70325,3,2,2,1,3
6329,-1.63312,-1.30442,-3.21224,14.06999,-0.09093,-0.01985,9.97506,-7.28618,-3.60183,2,2,2,2,3
1108,-1.56123,-1.28052,-3.03686,14.07048,-0.08786,-0.07551,-14.87531,13.9283,11.55087,2,2,2,2,5
1146,2.54861,0.07074,6.89286,14.00208,-0.00972,-0.01551,-5.20764,12.3441,-15.33226,3,2,1,1,3
5082,0.86182,-0.48055,2.83743,14.00502,-0.07339,-0.49572,1.40277,-2.83506,-1.94321,3,2,1,1,3
3135,2.44519,0.03705,6.64484,14.07005,-0.0914,-0.07722,8.98279,2.84095,4.47028,1,2,2,13,4
8314,-1.80609,-1.36197,-3.6345,13.8599,-0.15244,-0.22523,-3.22685,-0.31583,-1.62141,3,2,2,1,3
2718,0.83865,-0.48815,2.78156,13.9289,-0.11453,-0.11748,7.05766,1.04193,3.36607,3,2,1,1,3
569,-0.53317,-0.90044,-1.19956,14.0706,-0.0942,-0.10143,-6.26889,3.08656,-3.23982,3,2,1,1,3
6151,1.17795,-0.37692,3.59926,14.14056,-0.07877,-0.05902,-15.22084,9.12538,-8.40247,2,2,2,2,3
4396,0.4004,-0.6321,1.72375,14.07334,0.0609,0.43335,-3.6772,-12.6053,12.70694,3,2,1,1,3
6735,-3.05572,-1.77965,-6.69791,14.14056,-0.07877,-0.05902,-0.82536,-1.93029,-4.23657,3,2,1,1,5
2353,2.90439,0.18653,7.74558,14.07206,-0.06086,-0.18134,1.12202,-21.2075,6.60632,3,2,2,1,4
8308,-0.09907,-1.79434,1.54058,14.14056,-0.07877,-0.05902,-0.67409,-2.39575,-14.13001,3,2,1,2,3
4416,-2.18497,-1.48826,-4.56087,14.00205,-0.09237,-0.18636,-14.94384,7.48276,9.08587,3,2,2,1,4
3204,3.71679,0.45037,9.69005,14.0698,-0.08513,-0.08063,-5.12223,8.70045,-18.07731,3,2,2,1,6
7124,4.86055,0.82068,12.42271,14.14056,-0.07877,-0.05902,0.01172,-15.74831,15.85254,2,2,2,2,6
5977,0.63113,-0.55627,2.28089,14.14056,-0.07877,-0.05902,-5.46218,-8.12476,-3.35737,2,2,2,2,3
4869,0.95062,-0.45142,3.0515,14.07047,-0.03952,-0.11331,8.92364,16.92136,-13.50476,3,2,1,1,6
7567,-0.84031,-1.04139,-1.28195,13.65024,-0.17377,-0.39143,9.97448,7.69529,-13.99575,3,2,1,2,6
7297,-1.12653,-1.13621,-1.9779,14.00321,-0.04413,-0.18934,8.9549,-15.20846,11.17582,3,2,1,1,6
7684,2.67212,0.11095,7.18898,14.06938,-0.09557,-0.07042,-3.1534,0.51939,8.42797,1,2,1,16,3
7941,2.05006,-0.09179,5.69652,14.07037,-0.09905,-0.09789,-2.60514,1.95123,16.47082,3,2,2,1,3
7937,-4.58665,-2.29624,-10.48529,14.07,-0.07038,-0.09821,12.74866,-16.02451,-9.09603,3,2,1,2,6
5353,-1.0176,-1.1001,-1.71289,14.07112,-0.0787,-0.16505,0.34233,-2.30876,-3.98605,2,2,2,2,3
4913,0.53424,-3.13434,7.67574,13.86412,-0.08791,0.00658,-5.40192,5.33968,7.97688,3,2,1,1,3
383,-4.74705,-2.3507,-10.88452,13.92947,-0.10378,-0.13608,2.36738,2.63975,16.59065,3,2,1,1,6
2213,-3.4809,-1.76244,-10.95586,14.14056,-0.07877,-0.05902,9.3773,5.8004,-7.94232,3,2,1,1,4
7593,3.1654,0.27138,8.3707,14.06913,-0.09682,-0.07226,-0.05249,-1.39936,-23.30155,3,2,1,1,6
5035,3.03364,0.22856,8.05518,13.9321,-0.07305,-0.24837,-12.94353,12.24424,-4.40548,3,2,2,1,5
2414,0.34599,-0.64999,1.59231,14.00226,0.3933,-0.26747,-4.28091,-3.35147,5.56493,1,2,2,1,5
3482,4.28817,0.63552,11.05579,14.0005,-0.07081,-0.08156,5.54153,14.26059,15.28245,3,2,1,1,6
4151,-0.16194,-0.8066,0.13699,13.99991,-0.08667,0.05358,-1.84284,1.99463,11.42146,3,2,1,1,6
3130,-4.01264,-2.10188,-9.06047,13.92904,-0.11504,-0.02299,5.96808,-5.99868,-0.70933,3,2,1,1,3
1824,2.35844,0.00878,6.43673,14.07132,-0.07847,-0.047,-1.82152,-10.08292,-5.19436,3,2,1,1,6
7469,6.64335,5.26049,6.72368,14.06993,-0.09241,-0.06698,0.54456,12.25028,12.08492,3,2,1,1,3
3775,-3.45572,-1.91409,-7.68362,13.86175,-0.0256,-0.09517,-2.15716,6.85055,1.9906,3,2,1,1,3
3927,-3.76498,-2.01828,-8.44753,14.0704,-0.09339,-0.03265,18.91607,-11.0633,-3.54862,3,2,2,2,6
6772,-2.0836,-1.45444,-4.31281,14.0006,-0.09003,-0.13806,-6.23443,-13.32261,-8.28913,3,2,1,1,6
41,1.33366,-0.32592,3.97418,13.99882,-0.10432,-0.07983,1.93681,7.10476,0.18115,3,2,2,1,3
8282,-2.73522,-1.6722,-5.90996,13.8615,-0.07467,-0.19549,21.56979,-4.76708,0.5623,3,2,1,1,3
5917,0.92665,-0.45928,2.99374,14.14056,-0.07877,-0.05902,5.22031,-2.57047,2.42284,2,2,2,2,2
7376,1.49938,-0.2717,4.37295,14.14056,-0.07877,-0.05902,10.58455,0.87853,0.04799,3,2,2,8,6
695,2.14482,-0.06087,5.92405,13.99945,-0.10528,-0.13945,-16.04938,-15.31112,5.0113,3,2,1,1,3
1647,-0.19417,5.09322,-6.192,14.14056,-0.07877,-0.05902,-0.41462,9.89772,-8.35393,3,2,1,1,6
7425,2.0283,-0.09889,5.64427,14.14056,-0.07877,-0.05902,-2.0648,18.97842,-4.31294,3,2,2,1,5
3221,0.13543,-0.71928,1.08328,13.86088,-0.0689,-0.12618,11.62191,8.1337,12.98771,3,2,1,2,6
3002,3.3599,7.87112,-3.60624,14.14056,-0.07877,-0.05902,14.03719,6.4515,-1.4569,1,2,2,2,3
4992,1.64185,-0.22511,4.71563,14.06999,-0.08876,-0.03557,1.86858,-5.00215,-2.13934,3,2,2,1,4
6306,-4.8206,-2.3757,-11.06775,14.00321,0.00549,0.05547,1.20887,-7.06349,-4.10583,3,2,2,1,4
3683,0.28951,-0.66857,1.45581,14.14056,-0.07877,-0.05902,3.69682,7.39654,-3.11713,2,2,2,2,3
5417,-3.14377,-1.80921,-6.91466,13.933,-0.00721,-0.0414,12.57722,-3.07856,12.58274,2,2,2,2,4
7176,0.63457,-0.55514,2.28921,14.14056,-0.07877,-0.05902,-18.37751,2.27134,5.21688,3,2,1,2,3
2810,1.36852,-0.09325,3.55128,14.14056,-0.07877,-0.05902,7.24851,10.91632,-1.75797,1,2,1,2,5
2630,0.93698,-1.74809,3.52619,13.93183,-0.04089,0.02758,2.57722,7.39357,4.1595,3,2,1,1,2
1370,3.45633,0.36586,9.06702,13.93007,-0.08721,-0.18025,3.93191,1.80008,7.43222,3,2,2,1,3
2303,-1.84003,-1.37327,-3.7174,14.14056,-0.07877,-0.05902,-0.59032,2.13593,-3.04376,2,2,2,2,3
3250,2.04722,-0.09271,5.6897,13.99911,-0.08887,-0.04388,-5.64379,-18.71735,-1.43891,3,2,1,2,4
4527,-7.73948,-3.37963,-18.42884,13.92884,-0.11579,-0.11777,3.99987,-19.136,1.19169,3,2,2,2,4
8265,1.08592,-0.40707,3.37756,13.93164,-0.09741,0.04295,8.63209,-13.24602,9.2643,3,2,1,2,6
8002,-3.7822,-3.6023,-9.31563,14.07004,-0.0828,-0.04328,-0.35993,-2.0581,-13.33567,3,2,2,1,4
4090,-4.69864,-2.33426,-10.76399,13.79182,-0.00708,0.39234,-0.27799,-6.01018,-4.96626,3,2,2,1,6
3690,-4.96023,-2.42319,-11.41589,13.93471,-0.0434,0.05206,7.67766,3.11335,0.77955,2,2,2,2,5
426,-2.06534,-1.44835,-4.26813,14.0704,-0.0552,-0.02301,5.66951,-6.55779,-2.27297,3,2,2,2,4
6573,-5.06398,-2.4585,-11.67479,13.99996,-0.0621,-0.09561,10.06824,12.6131,-12.05581,3,2,1,1,4
2952,-6.65198,-4.22111,-24.82284,13.8615,0.03487,0.31794,1.32229,14.28091,6.11263,3,2,2,1,4
5321,-11.26079,-4.62615,-27.58274,14.14056,-0.07877,-0.05902,5.89404,0.78748,0.06408,3,2,1,1,4
7996,-2.82818,-1.78505,-7.12911,13.99809,-0.10179,-0.09553,11.50516,-4.76801,-4.84639,3,2,1,1,4
4862,0.19002,-0.70131,1.2153,14.07132,-0.07847,-0.047,1.68654,4.68147,-4.57666,3,2,2,1,5
1003,-7.43822,-15.17903,16.11876,14.00009,-0.0667,-0.05426,6.11488,0.8379,5.86068,3,2,1,2,4
5403,-10.90045,-4.49663,-26.63037,14.00049,-0.05197,0.1231,-11.34167,-13.13433,-15.07078,3,2,2,1,4
4230,-3.7034,-1.99751,-8.29529,13.99925,-0.09458,-0.04216,2.56351,-6.70536,5.98824,2,2,2,2,4
6699,3.00823,0.22029,7.99432,14.07112,-0.0787,-0.16505,6.21421,6.18792,-1.95478,3,2,2,2,3
2542,-14.2176,-5.62951,-36.1638,14.00046,-0.12781,-0.25551,4.6563,-12.91675,0.87461,3,2,2,1,4
3520,-9.11435,-3.86137,-21.96384,13.99981,-0.09852,-0.19497,-4.30401,3.95997,-0.68918,3,2,1,1,4
8155,-9.03832,-4.72763,-26.89384,13.93116,-0.04523,-0.02667,3.90222,11.36692,7.01592,2,2,2,2,4
1226,-7.77699,-3.3927,-18.52466,13.79345,-0.03413,0.39821,4.43449,-18.61345,-9.0164,3,2,1,1,4
4688,-9.43294,-3.97388,-22.78986,13.93255,0.00356,-0.00226,-0.58832,0.98361,2.9865,3,2,1,1,5
2834,-19.63835,-12.62022,-32.41782,13.86252,-0.01217,-0.09883,2.63025,11.90752,6.09258,3,2,1,1,4
1649,-7.64069,-3.43189,-19.3414,14.00144,-0.09586,0.04648,6.41105,-9.64107,4.21175,3,2,2,1,4
473,-3.38814,-1.89135,-7.5169,14.07317,-0.08514,-0.16265,5.65732,3.00504,-6.2933,3,2,1,2,4
8292,2.39964,0.02221,6.53556,14.0717,-0.06144,-0.16501,7.51485,18.67967,11.3029,3,2,1,1,3
148,-3.48421,-1.56262,-9.18039,14.07343,0.05882,0.36466,-6.3991,9.28644,-4.18085,3,2,1,2,4
721,3.92847,0.519,10.19619,14.14056,-0.07877,-0.05902,-12.85736,-8.6647,-10.13817,3,2,2,1,4
7461,-6.80944,-3.04418,-17.62742,13.99904,-0.08265,-0.0679,5.36263,-7.15215,-4.92758,3,2,2,1,4
3503,-4.32788,-2.20852,-9.84223,13.93443,0.08485,0.55612,-6.76694,-3.52333,-3.30802,3,2,1,2,4
6497,-3.99764,-2.82546,-15.17556,14.07066,-0.09346,-0.11178,12.2375,-8.99708,-7.38465,3,2,1,1,4
4751,-7.7898,-3.81842,-20.46962,13.86145,0.37591,-0.31795,3.8131,11.36007,5.87081,3,2,2,1,4
6945,-6.29217,-2.87881,-14.7561,13.99894,-0.05449,-0.06907,-4.86808,4.55883,4.34353,3,2,1,2,4
5885,-2.8397,-1.7072,-6.16666,14.14056,-0.07877,-0.05902,7.02218,-7.03809,0.04825,2,2,2,2,2
5077,-5.9473,-2.76037,-13.88777,14.00285,0.0406,0.47246,0.11576,-3.59094,-6.80142,3,2,2,1,4
2391,-2.58736,-1.62271,-5.547,14.06969,-0.09027,-0.01154,17.02568,-8.0697,6.88442,2,2,2,2,4
7286,1.56891,-0.24896,4.54022,13.8565,-0.13664,-0.07704,18.28457,9.34004,-8.4009,3,2,2,1,3
5477,3.51956,-0.77663,8.44263,14.14056,-0.07877,-0.05902,3.32495,7.13185,12.65389,3,2,2,2,4
5286,1.07999,-5.49854,-37.89794,13.99859,-0.0839,-0.09879,2.76249,-9.73319,8.89215,3,2,2,1,4
8044,2.61196,-0.08564,5.76989,14.07119,-0.06293,-0.04179,3.85518,-0.5786,15.98952,3,2,1,1,4
8181,3.49455,0.22886,8.27179,14.07018,-0.09469,-0.09943,-13.99468,6.61041,-1.46147,3,2,1,1,3
7266,-15.61288,-6.537,-42.00092,13.72562,0.13045,0.43221,-12.23847,7.05007,0.52551,3,2,1,1,4
3233,-0.62553,-0.97034,-0.76037,14.00393,-0.07008,-0.20475,-7.81464,-3.22065,-16.28175,2,2,2,2,5
1636,2.73158,0.13031,7.3315,14.07083,-0.06691,-0.02394,-2.38393,-10.32018,-3.40089,3,2,2,1,4
4588,-0.00842,-0.76666,0.73525,13.93145,-0.07916,-0.05097,-1.16296,2.36556,2.01647,3,2,2,2,3
7102,-6.20622,-2.84926,-14.53945,14.06966,-0.09262,-0.09428,-6.17235,6.8319,-2.84982,3,2,1,2,3
3271,-0.92786,-1.07038,-1.49472,14.14056,-0.07877,-0.05902,-4.56084,-17.04312,9.30014,3,2,1,1,6
997,1.04424,-0.42073,3.27715,14.00066,-0.09627,-0.12007,-11.48786,-14.99642,-5.17344,3,2,2,1,4
8236,2.3955,0.02086,6.52564,13.99914,-0.09224,-0.06387,-1.27831,4.55135,3.30714,1,2,2,2,4
6194,-0.20295,-0.83079,0.26425,14.07046,-0.07253,-0.06826,-12.36854,-18.00136,-1.5832,3,2,2,1,4
5091,-0.41725,-0.90152,-0.25508,14.14056,-0.07877,-0.05902,6.79777,1.53837,1.65883,3,2,1,1,3
1088,-3.61912,-1.96911,-8.08703,14.00384,-0.08159,-0.14462,1.39098,10.73495,-16.30392,1,2,2,1,3
