label,Anatomy,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
5494,10.306644346972696,2.5735539400259517,25.427657237661432,-2.3274558,0.7555885,-1.3365647,3,2,1,1,1
1399,10.306644346972684,2.5735539400261116,25.42765723766134,5.622475,5.0782003,-0.79621905,1,2,2,12,1
3452,10.30664434697267,2.5735539400262883,25.42765723766134,-0.23515944,-2.4470363,6.2360716,3,2,1,1,1
7549,10.30664434697261,2.573553940025971,25.427657237661432,5.8904266,4.993928,0.21005544,3,2,2,1,1
5505,10.306644346972533,2.5735539400257066,25.427657237661474,-2.3158784,-0.18211147,-1.9274925,3,2,2,2,1
7553,10.306644346972602,2.573553940026008,25.427657237661474,6.4311085,4.7765403,0.5814745,3,2,1,2,1
7556,10.306644346972492,2.573553940025724,25.427657237661474,5.873236,4.4987807,0.97863275,3,2,1,1,1
7559,10.306644346972684,2.5735539400259295,25.427657237661474,6.543423,4.608469,1.4020138,3,2,1,1,1
5519,10.306644346972666,2.5735539400258145,25.427657237661474,-1.099253,-0.5782122,-2.1553717,3,2,1,1,1
3473,10.306644346972668,2.5735539400261027,25.427657237661432,-0.7658618,-1.6907947,6.0974255,3,2,2,1,1
7571,10.306644346972709,2.5735539400260055,25.427657237661386,6.351995,3.7131696,2.0443416,3,2,2,2,1
1428,10.306644346972526,2.5735539400257275,25.42765723766152,5.4895983,5.6479383,-1.5683506,3,2,1,1,1
5529,10.306644346972574,2.5735539400259473,25.427657237661474,0.8453868,-0.6786705,-2.0562453,2,2,2,2,1
1435,10.306644346972734,2.5735539400262546,25.427657237661386,4.7973766,5.715099,-0.92644274,3,2,2,1,1
1437,10.306644346972618,2.5735539400257856,25.427657237661567,5.134595,4.925664,-1.6858798,2,2,2,2,1
7584,10.306644346972693,2.573553940025959,25.427657237661432,6.0977273,3.1770077,2.52845,3,2,1,1,1
1444,10.306644346972684,2.5735539400258975,25.427657237661474,4.13321,5.189466,-1.1290196,3,2,1,1,1
5544,10.306644346972558,2.5735539400258003,25.427657237661567,0.1475938,-0.62600994,-0.07810445,3,2,2,14,1
5547,10.306644346972531,2.5735539400256595,25.42765723766152,0.22602683,-0.6825239,-0.04122766,3,2,1,1,1
5552,10.306644346972579,2.5735539400258047,25.427657237661567,0.26178727,-0.7302802,-0.008850136,3,2,2,1,1
7602,10.306644346972687,2.5735539400261764,25.427657237661386,6.347866,2.4678438,2.7935581,1,2,1,1,1
1464,10.306644346972586,2.5735539400258145,25.42765723766152,4.4722805,5.72081,-1.9971212,3,2,2,1,1
3517,10.306644346972709,2.573553940026245,25.42765723766134,-0.9321677,-1.733221,7.173158,3,2,1,1,1
7614,10.306644346972671,2.5735539400261307,25.427657237661432,5.4640455,1.8503011,2.1899066,2,2,2,2,1
7615,10.306644346972702,2.573553940026026,25.427657237661386,5.608739,2.0264103,3.1621556,3,2,2,2,1
1474,10.306644346972629,2.573553940026153,25.427657237661432,3.7462711,6.044701,-1.818173,2,2,2,2,1
1484,10.30664434697258,2.5735539400259175,25.427657237661432,3.410094,5.4201827,-1.5755557,3,2,1,2,1
1496,10.30664434697258,2.5735539400256022,25.427657237661613,3.0450904,5.829032,-2.2149591,3,2,2,1,1
7642,10.306644346972632,2.573553940026125,25.42765723766134,5.7692676,0.14523712,3.0414393,2,2,2,2,1
1499,10.306644346972748,2.573553940026134,25.427657237661386,3.6500764,5.315605,-3.095913,3,2,1,2,1
5595,10.306644346972606,2.573553940025824,25.427657237661474,-0.80522585,1.9305924,-1.7412049,3,2,1,1,1
5599,10.306644346972593,2.5735539400257723,25.427657237661567,-0.63654476,1.7229916,-0.74619895,3,2,1,1,1
1505,10.306644346972693,2.573553940026104,25.427657237661386,2.9833512,5.7379775,-2.9734614,3,2,1,2,1
3553,10.306644346972696,2.5735539400262044,25.427657237661386,-1.1706274,-2.8225636,7.1020703,3,2,1,2,1
3557,10.306644346972552,2.57355394002578,25.427657237661567,-1.5940516,-2.3886476,6.956093,3,2,1,1,1
7653,10.30664434697275,2.5735539400261285,25.427657237661432,5.1400805,-0.26494446,2.103093,3,2,1,1,1
1511,10.306644346972746,2.5735539400261813,25.427657237661386,2.8883088,5.208616,-3.2625382,3,2,2,1,1
5611,10.30664434697262,2.5735539400256213,25.427657237661567,-0.18157567,1.5785233,-1.1704351,3,2,1,1,1
1524,10.30664434697257,2.573553940025826,25.427657237661474,2.9242556,4.4474096,-2.9412594,3,2,1,1,1
5624,10.306644346972744,2.57355394002627,25.427657237661386,0.13961634,1.800828,-1.6539898,3,2,1,5,1
3577,10.306644346972575,2.5735539400256235,25.42765723766152,-2.0648897,-2.9801128,6.4220266,2,2,2,2,1
5630,10.306644346972645,2.573553940026085,25.427657237661386,0.8519168,1.912543,-2.1062303,3,2,2,1,1
1537,10.306644346972645,2.573553940025776,25.427657237661567,2.998055,3.4380844,-1.9594816,3,2,1,1,1
1540,10.306644346972625,2.5735539400260037,25.42765723766152,3.0601223,3.4972596,-1.5013639,3,2,1,1,1
3589,10.306644346972577,2.573553940025945,25.427657237661474,-2.5774405,-3.0647986,6.6542277,3,2,1,2,1
5641,10.306644346972552,2.573553940025735,25.427657237661474,1.5361625,3.1245446,-4.140479,3,2,1,1,1
3595,10.306644346972668,2.573553940025824,25.427657237661474,-2.9470565,-3.1762922,6.013112,3,2,2,2,1
5647,10.306644346972641,2.573553940025844,25.427657237661474,1.8372118,3.4527981,-4.4771814,3,2,1,1,1
1555,10.30664434697272,2.573553940026315,25.427657237661432,2.2976086,4.9069943,-1.5958124,3,2,1,1,1
3603,10.30664434697267,2.573553940026294,25.42765723766134,-3.3484056,-2.6919308,6.5486016,2,2,2,2,1
7701,10.306644346972623,2.5735539400259824,25.427657237661432,-1.0448786,-2.8490107,4.156675,3,2,1,1,1
7705,10.306644346972766,2.5735539400261978,25.427657237661386,-1.8615067,-3.4253,4.1689744,3,2,2,1,1
7710,10.306644346972595,2.573553940025807,25.42765723766152,-1.9878234,-3.7878716,3.7418652,3,2,1,1,1
3616,10.306644346972645,2.5735539400258585,25.427657237661474,-3.5367634,-2.1826274,7.0592284,3,2,2,8,1
5669,10.306644346972538,2.5735539400257457,25.427657237661474,1.2106035,2.5266933,-2.3927522,3,2,1,2,1
5670,10.306644346972604,2.573553940025903,25.427657237661474,1.4076504,2.3236144,-2.6233497,3,2,2,1,1
3623,10.30664434697272,2.573553940026306,25.427657237661386,-3.9149196,-1.7217463,7.223739,3,2,1,1,1
7720,10.306644346972716,2.5735539400262852,25.427657237661432,-2.0190742,-3.7238097,2.7154942,2,2,2,2,1
5677,10.306644346972586,2.573553940025824,25.427657237661474,1.562443,1.9733688,-2.9796758,3,2,1,1,1
3630,10.306644346972591,2.5735539400257936,25.427657237661567,-4.1799374,-2.5093157,6.2780943,3,2,2,1,1
5678,10.306644346972694,2.5735539400261644,25.427657237661432,2.0058322,2.5433834,-3.613567,3,2,1,1,1
7739,10.306644346972641,2.5735539400258984,25.427657237661474,-3.1714973,-3.4286313,2.3612506,3,2,2,1,1
5694,10.30664434697277,2.573553940026166,25.42765723766134,0.62073916,1.4874059,-0.68885773,3,2,1,1,1
1608,10.306644346972663,2.573553940026122,25.42765723766134,1.9162427,4.0699096,-1.4353213,3,2,2,1,1
3657,10.306644346972641,2.5735539400257412,25.42765723766152,-3.7281363,-0.96237415,5.545296,3,2,1,2,1
5711,10.306644346972725,2.5735539400260805,25.42765723766134,0.15507129,-2.1696036,1.3972732,3,2,1,1,1
7759,10.306644346972677,2.5735539400261143,25.42765723766134,-3.851403,-3.0192204,3.2533078,3,2,1,2,1
3669,10.30664434697251,2.5735539400257075,25.42765723766152,-3.692889,-1.5263289,4.882783,3,2,1,1,1
5717,10.306644346972712,2.57355394002604,25.427657237661386,-0.43303168,-3.090837,1.5164475,3,2,2,1,1
1623,10.306644346972693,2.5735539400263137,25.427657237661432,1.4353342,5.1572046,-2.3265188,3,2,1,1,1
5718,10.3066443469727,2.5735539400260707,25.427657237661432,-0.06321655,-2.9388144,1.3361135,2,2,2,2,1
3681,10.30664434697269,2.5735539400262883,25.427657237661386,-4.151249,-2.0899436,5.0046983,1,2,2,1,1
5729,10.306644346972705,2.573553940026019,25.427657237661386,0.30085975,-3.8908846,1.1616368,3,2,1,1,1
5737,10.306644346972524,2.5735539400257674,25.42765723766152,0.0998473,-2.1947327,1.9083378,1,2,1,1,1
7788,10.306644346972556,2.573553940025704,25.427657237661474,-2.190449,-1.4858154,3.362307,1,2,2,1,1
3694,10.306644346972739,2.5735539400262724,25.42765723766134,-4.5317216,-2.5040822,5.045163,3,2,1,2,1
7791,10.306644346972496,2.5735539400256213,25.427657237661613,-2.500333,-2.123668,3.5017643,1,2,2,1,1
5745,10.30664434697255,2.573553940025659,25.427657237661474,0.8770688,-1.8983371,1.9951866,3,2,1,2,1
5746,10.306644346972629,2.573553940025961,25.427657237661386,0.86136085,-2.625889,2.104297,3,2,2,1,1
1653,10.306644346972739,2.5735539400262066,25.42765723766134,0.7076753,5.186184,-1.8822069,3,2,1,1,1
3701,10.306644346972616,2.5735539400259464,25.427657237661432,-4.8202133,-2.183539,5.5142946,3,2,2,1,1
1655,10.306644346972654,2.5735539400260685,25.427657237661432,0.40467075,5.01335,-1.8950887,3,2,2,1,1
3704,10.306644346972664,2.573553940026026,25.427657237661432,-4.390012,-1.1338531,5.146016,3,2,1,1,1
3706,10.306644346972718,2.57355394002614,25.427657237661386,-5.1252685,-1.1036448,5.6937985,3,2,1,1,1
3710,10.306644346972535,2.5735539400256306,25.427657237661474,-4.603483,-0.42556727,5.363624,3,2,1,2,1
5759,10.306644346972682,2.5735539400260983,25.427657237661432,1.7492912,-4.2462034,2.552513,3,2,1,1,1
3712,10.306644346972512,2.573553940025583,25.42765723766152,-5.4514,-0.6149924,5.3893476,3,2,1,1,1
5760,10.306644346972512,2.573553940025681,25.427657237661474,1.7392117,-4.902705,3.2211313,3,2,1,1,1
7807,10.306644346972691,2.5735539400261356,25.42765723766134,-1.245394,-1.8676372,3.6032271,2,2,2,2,1
1670,10.306644346972691,2.573553940026236,25.427657237661386,0.85795766,5.0101037,-3.347527,3,2,1,1,1
3728,10.306644346972693,2.5735539400260223,25.427657237661386,-4.765593,-1.1858413,4.3642774,3,2,1,1,1
7824,10.30664434697263,2.5735539400260348,25.427657237661432,0.013759629,-0.8411532,0.5785809,3,2,1,1,1
5778,10.306644346972552,2.5735539400258425,25.427657237661432,1.790647,-3.5944474,2.9794567,3,2,1,1,1
3731,10.30664434697265,2.5735539400262994,25.42765723766134,-4.46222,-0.36092725,4.476795,3,2,1,1,1
5779,10.30664434697264,2.5735539400257164,25.42765723766152,2.3560908,-3.8110373,2.6136699,3,2,2,1,1
3733,10.306644346972673,2.573553940025981,25.427657237661386,-4.122504,-0.121796936,4.2140985,3,2,2,2,1
7828,10.306644346972712,2.5735539400259966,25.427657237661432,-0.0095377145,-0.81905913,0.5993836,3,2,1,1,1
1691,10.306644346972487,2.5735539400256715,25.427657237661474,0.4285332,4.1472263,-2.930218,3,2,1,1,1
3739,10.306644346972544,2.5735539400258114,25.427657237661567,-5.3253345,0.08421396,4.31956,3,2,1,1,1
5793,10.306644346972694,2.573553940025998,25.427657237661432,1.9424342,-2.1849597,1.2461188,3,2,1,1,1
7844,10.306644346972579,2.5735539400256995,25.427657237661474,-0.19623597,-0.5525295,0.92268646,1,2,1,1,1
3755,10.306644346972588,2.573553940025568,25.42765723766152,-5.549912,0.7084769,3.924346,3,2,1,1,1
7851,10.30664434697249,2.5735539400256764,25.427657237661474,-1.3525683,-0.63085276,2.8575664,3,2,1,2,1
7854,10.306644346972655,2.57355394002596,25.427657237661432,-1.3840182,-0.5829191,2.8660748,3,2,2,1,1
7857,10.306644346972707,2.5735539400259277,25.427657237661474,-1.6803243,-0.027371056,2.8735447,3,2,1,1,1
1715,10.306644346972693,2.5735539400261396,25.427657237661386,0.26879114,3.6188886,-3.6885357,3,2,1,1,1
5812,10.30664434697267,2.5735539400262915,25.427657237661386,2.1084983,-1.1483029,1.5757962,3,2,1,2,1
3765,10.306644346972734,2.5735539400262817,25.427657237661432,-6.6648192,-0.1644701,3.292075,3,2,2,1,1
7861,10.306644346972613,2.5735539400256116,25.42765723766152,-1.2584991,0.37453648,2.497405,3,2,1,2,1
3768,10.306644346972577,2.573553940025581,25.427657237661567,-6.7459073,0.63069284,3.4464164,3,2,1,1,1
3770,10.306644346972565,2.5735539400255814,25.427657237661567,-6.0910583,1.2955179,3.034507,3,2,1,2,1
3771,10.30664434697261,2.573553940025666,25.427657237661474,-6.90037,-0.04455327,2.3321633,3,2,1,1,1
3772,10.306644346972623,2.573553940025722,25.427657237661474,-6.5758963,0.4979091,2.2951627,3,2,1,1,1
3773,10.306644346972517,2.573553940025752,25.427657237661474,-6.1071835,1.4092793,2.326911,2,2,2,2,1
7871,10.306644346972677,2.573553940025894,25.427657237661432,-1.7161133,0.96763283,1.7795522,3,2,2,1,1
7872,10.306644346972558,2.573553940025588,25.42765723766152,-1.7709811,1.1890395,1.6740079,3,2,1,1,1
5832,10.30664434697276,2.573553940026219,25.427657237661386,2.225414,0.49821538,1.6206101,3,2,1,1,1
3789,10.306644346972723,2.573553940026216,25.42765723766134,-5.9706693,0.4162518,2.0374546,3,2,2,1,1
7885,10.306644346972734,2.57355394002627,25.427657237661386,-0.42533246,0.10865465,0.611301,3,2,1,1,1
3791,10.306644346972742,2.5735539400261107,25.42765723766134,-5.0006156,1.2240641,2.4266462,3,2,1,1,1
5843,10.306644346972755,2.5735539400261978,25.427657237661386,4.2920914,4.0189953,5.2542057,3,2,1,2,1
5846,10.306644346972734,2.573553940026076,25.427657237661474,3.5326695,3.8928633,4.8079967,1,2,1,1,1
7895,10.306644346972602,2.5735539400260525,25.427657237661386,-0.4539803,0.060803223,0.2620113,3,2,1,1,1
1756,10.306644346972735,2.5735539400261396,25.427657237661386,-0.38223916,4.142476,-4.3712816,3,2,2,1,1
1757,10.306644346972687,2.573553940026228,25.42765723766134,-0.6896597,4.087533,-4.457927,3,2,1,2,1
3804,10.306644346972572,2.5735539400256875,25.42765723766152,-5.549969,0.8419122,1.4508905,3,2,1,1,1
3807,10.30664434697255,2.5735539400256826,25.427657237661474,-4.8501077,-0.026668556,1.9488841,3,2,1,1,1
7900,10.306644346972735,2.573553940026237,25.427657237661386,-0.39436573,0.15604737,0.61657757,3,2,1,1,1
5857,10.306644346972693,2.573553940026306,25.427657237661386,4.211734,4.598342,4.5799294,2,2,2,2,1
1762,10.306644346972638,2.5735539400259317,25.427657237661432,-0.93554264,4.1430936,-3.5202162,3,2,1,1,1
3810,10.306644346972679,2.573553940026255,25.427657237661432,-5.5953064,-0.52559346,1.3039494,2,2,2,2,1
7910,10.306644346972659,2.5735539400259753,25.427657237661432,-0.31697524,0.20093302,0.5552387,3,2,1,1,1
7912,10.306644346972577,2.5735539400259926,25.427657237661432,-0.47665837,0.2667108,0.25796035,3,2,1,1,1
5869,10.30664434697254,2.5735539400258314,25.427657237661474,3.749082,4.8120365,3.7922893,3,2,1,2,1
5870,10.306644346972618,2.5735539400255933,25.427657237661613,4.4809775,4.327926,3.61201,3,2,1,2,1
7923,10.306644346972636,2.5735539400257865,25.427657237661567,-0.4842209,0.46016234,0.04206536,3,2,1,1,1
7928,10.30664434697275,2.573553940026273,25.427657237661386,-0.2674036,0.60877264,0.030436337,3,2,2,1,1
1788,10.306644346972547,2.5735539400256684,25.427657237661474,-1.8024162,4.22633,-2.774892,3,2,2,2,1
5888,10.306644346972679,2.573553940026153,25.427657237661432,3.830384,3.7324672,3.2813473,3,2,1,1,1
5890,10.306644346972615,2.57355394002563,25.42765723766152,3.7679648,4.2671285,2.9514987,2,2,2,2,1
3844,10.306644346972577,2.573553940025751,25.427657237661567,-4.694016,0.05755464,1.0036354,3,2,1,1,1
5893,10.306644346972591,2.5735539400257275,25.427657237661474,3.1850512,4.3984227,3.1788542,3,2,1,1,1
1805,10.306644346972591,2.5735539400258283,25.427657237661474,-1.2751195,3.464912,-3.6002953,1,2,1,1,1
7951,10.306644346972565,2.5735539400258216,25.427657237661474,-0.6213197,4.1962547,1.1569271,3,2,1,1,1
1808,10.306644346972606,2.573553940025712,25.427657237661474,-1.791559,3.7100987,-2.7530174,1,2,2,1,1
3859,10.306644346972696,2.5735539400262426,25.427657237661386,-4.4659524,1.1569289,1.0408646,3,2,1,1,1
3860,10.306644346972552,2.5735539400258527,25.427657237661432,-4.488006,1.2268021,0.8189942,3,2,1,1,1
7961,10.30664434697258,2.573553940025692,25.42765723766152,0.14607367,2.9552836,0.29268998,3,2,1,1,1
3866,10.306644346972528,2.5735539400256684,25.427657237661474,-4.009812,1.7093557,0.79815596,3,2,1,2,1
5916,10.306644346972668,2.573553940025897,25.427657237661432,3.1402984,4.2373867,1.7949803,3,2,1,1,1
1821,10.306644346972616,2.573553940026123,25.427657237661432,-2.0089068,3.2278035,-2.5734022,3,2,1,1,1
5920,10.306644346972798,2.573553940026283,25.427657237661386,3.9071183,3.6818793,2.198618,3,2,1,1,1
3878,10.30664434697272,2.5735539400262506,25.427657237661474,-3.3572962,1.9166344,0.31605306,3,2,1,1,1
7976,10.306644346972522,2.5735539400257923,25.427657237661567,1.6776048,1.963111,-0.22884253,1,2,2,11,1
5930,10.306644346972753,2.573553940026256,25.427657237661386,3.5335326,2.917868,2.0530825,3,2,1,2,1
3886,10.306644346972758,2.5735539400262915,25.427657237661432,-3.2897756,1.1241887,0.17012998,3,2,2,1,1
3889,10.30664434697273,2.573553940026293,25.427657237661386,-2.4958117,1.2867507,-0.08916459,3,2,1,1,1
5942,10.306644346972622,2.5735539400261462,25.42765723766134,3.2707698,2.6580415,1.4896699,3,2,1,1,1
1851,10.306644346972588,2.573553940025789,25.42765723766152,-2.1929088,3.6793451,-4.41169,2,2,2,2,1
1855,10.306644346972647,2.573553940026162,25.427657237661386,-1.5629265,2.912973,-4.8962364,3,2,1,2,1
8003,10.306644346972625,2.5735539400258585,25.427657237661474,3.7019925,-0.628148,-3.5396347,3,2,1,2,1
5956,10.306644346972636,2.5735539400258602,25.427657237661432,0.6436709,0.3295876,0.13771875,3,2,1,1,1
5958,10.306644346972671,2.5735539400259735,25.427657237661432,0.64376134,0.34425387,0.12831672,3,2,2,1,1
1864,10.30664434697269,2.5735539400260303,25.427657237661432,-3.1042018,3.233162,-3.4204407,3,2,2,1,1
1865,10.306644346972615,2.5735539400258887,25.427657237661432,-2.546386,3.029693,-4.436936,3,2,1,1,1
5960,10.306644346972652,2.573553940025884,25.427657237661474,3.9458115,1.7266439,1.0085343,3,2,1,1,1
8009,10.306644346972545,2.573553940025891,25.427657237661474,3.1204727,-1.6041533,-4.1718493,3,2,2,1,1
8010,10.306644346972654,2.5735539400260903,25.427657237661386,2.9752176,-1.9386798,-4.708524,2,2,2,2,1
5965,10.3066443469726,2.5735539400259233,25.427657237661474,3.2600958,1.8521148,0.5832248,3,2,2,1,1
1871,10.306644346972572,2.5735539400259073,25.427657237661432,-3.260742,2.927659,-4.064823,3,2,2,2,1
5967,10.306644346972671,2.573553940026286,25.427657237661386,3.850464,1.5043868,0.492182,3,2,1,1,1
1876,10.306644346972606,2.573553940025932,25.427657237661474,-3.540762,2.594394,-3.454112,3,2,1,1,1
1877,10.306644346972542,2.573553940025733,25.427657237661474,-2.7565079,2.5194793,-5.0198975,3,2,1,2,1
3926,10.306644346972579,2.57355394002598,25.427657237661432,-1.7144746,1.3086472,0.17858541,3,2,1,1,1
5975,10.306644346972588,2.573553940025765,25.427657237661567,2.9049547,1.5697372,0.26383054,3,2,1,1,1
8020,10.306644346972645,2.5735539400259713,25.427657237661432,2.944601,-2.8398614,-4.5368633,1,2,2,1,1
8031,10.306644346972636,2.5735539400262994,25.427657237661432,1.8849459,-3.0721524,-5.0436363,3,2,2,1,1
1890,10.306644346972517,2.573553940025695,25.427657237661474,-3.4705591,2.0825498,-4.5935793,3,2,1,2,1
5986,10.306644346972655,2.5735539400259104,25.427657237661474,0.7344796,0.05202126,0.14511454,2,2,2,2,1
1892,10.306644346972492,2.573553940025657,25.42765723766152,-2.4599705,1.3072056,-4.815931,3,2,1,1,1
1896,10.306644346972648,2.57355394002595,25.427657237661474,-3.30054,1.1596533,-4.6936655,3,2,1,1,1
1897,10.30664434697259,2.5735539400260627,25.427657237661432,-2.2135706,0.37841314,-4.915328,3,2,2,1,1
5994,10.306644346972616,2.5735539400256786,25.42765723766152,0.7585968,-0.016054526,-0.01763992,2,2,2,2,1
8040,10.306644346972515,2.5735539400257688,25.427657237661567,1.5011326,-2.5693367,-2.4994495,3,2,1,1,1
1901,10.306644346972677,2.573553940025894,25.427657237661432,-2.0018606,-0.1398254,-4.468126,2,2,2,2,1
1905,10.306644346972629,2.5735539400256693,25.42765723766152,-2.5977366,-0.21512988,-4.450959,3,2,2,1,1
1910,10.306644346972664,2.573553940025836,25.427657237661474,-3.0618057,-0.28604007,-4.7853236,3,2,2,1,1
1913,10.306644346972638,2.573553940026076,25.427657237661386,-0.5811539,0.035027288,-0.8296435,3,2,1,1,1
6011,10.306644346972591,2.5735539400258087,25.42765723766152,0.6551588,0.0014258013,-0.23106714,3,2,1,1,1
3965,10.306644346972567,2.5735539400256147,25.42765723766152,1.751566,0.4544374,-1.1329286,3,2,1,2,1
8062,10.30664434697272,2.5735539400262795,25.427657237661386,1.4705518,-0.8721538,-0.8535134,3,2,1,1,1
1922,10.306644346972703,2.57355394002616,25.427657237661386,-0.578748,0.0081672985,-0.8164128,1,2,1,1,1
6019,10.306644346972664,2.573553940026012,25.427657237661432,0.5908542,0.02972177,-0.37263384,3,2,1,2,1
6022,10.306644346972664,2.5735539400262986,25.427657237661432,0.6584681,-0.31098416,-0.18561894,3,2,1,1,1
