Entry	Entry name	Status	Length	Mass	Gene names  (primary )
Q8N8A6	DDX51_HUMAN	reviewed	666	72,457	DDX51
O43237	DC1L2_HUMAN	reviewed	492	54,099	DYNC1LI2
O00399	DCTN6_HUMAN	reviewed	190	20,747	DCTN6
A7MBM2	DISP2_HUMAN	reviewed	1401	152,003	DISP2
Q5JSL3	DOC11_HUMAN	reviewed	2073	237,671	DOCK11
Q14184	DOC2B_HUMAN	reviewed	412	45,922	DOC2B
Q9H819	DJC18_HUMAN	reviewed	358	41,551	DNAJC18
Q96FX2	DPH3_HUMAN	reviewed	82	9,240	DPH3
Q30154	DRB5_HUMAN	reviewed	266	30,056	HLA-DRB5
P63172	DYLT1_HUMAN	reviewed	113	12,452	DYNLT1
Q9HAE3	EFCB1_HUMAN	reviewed	211	24,488	EFCAB1
P01911	DRB_HUMAN	reviewed	266	29,966	HLA-DRB1
A8MWE9	EFCB8_HUMAN	reviewed	144	16,428	EFCAB8
Q6P2I7	EBLN2_HUMAN	reviewed	272	30,450	EBLN2
Q6P2E9	EDC4_HUMAN	reviewed	1401	151,661	EDC4
P42658	DPP6_HUMAN	reviewed	865	97,588	DPP6
P14138	EDN3_HUMAN	reviewed	238	25,454	EDN3
Q86TI2	DPP9_HUMAN	reviewed	863	98,263	DPP9
P29692	EF1D_HUMAN	reviewed	281	31,122	EEF1D
Q5T2R2	DPS1_HUMAN	reviewed	415	46,261	PDSS1
P51452	DUS3_HUMAN	reviewed	185	20,478	DUSP3
Q9BPU6	DPYL5_HUMAN	reviewed	564	61,421	DPYSL5
O75521	ECI2_HUMAN	reviewed	394	43,585	ECI2
Q86UW9	DTX2_HUMAN	reviewed	622	67,246	DTX2
Q9H596	DUS21_HUMAN	reviewed	190	21,529	DUSP21
P42892	ECE1_HUMAN	reviewed	770	87,164	ECE1
Q6UW88	EPGN_HUMAN	reviewed	154	17,091	EPGN
P58107	EPIPL_HUMAN	reviewed	5088	555,658	EPPK1
Q9NRM1	ENAM_HUMAN	reviewed	1142	128,785	ENAM
B5ME19	EIFCL_HUMAN	reviewed	914	105,473	EIF3CL
Q9UBQ5	EIF3K_HUMAN	reviewed	218	25,060	EIF3K
Q9Y227	ENTP4_HUMAN	reviewed	616	70,255	ENTPD4
Q5MY95	ENTP8_HUMAN	reviewed	495	53,904	ENTPD8
Q96DE9	EOLA2_HUMAN	reviewed	158	17,780	EOLA2
Q9BUB4	ADAT1_HUMAN	reviewed	502	55,392	ADAT1
Q9NWB6	ARGL1_HUMAN	reviewed	273	33,216	ARGLU1
Q9NUB1	ACS2L_HUMAN	reviewed	689	74,857	ACSS1
Q6ZTN6	AN13D_HUMAN	reviewed	518	58,476	ANKRD13D
Q9H6R3	ACSS3_HUMAN	reviewed	686	74,778	ACSS3
Q92482	AQP3_HUMAN	reviewed	292	31,544	AQP3
Q8TDM0	BCAS4_HUMAN	reviewed	211	22,758	BCAS4
O60238	BNI3L_HUMAN	reviewed	219	23,930	BNIP3L
Q01954	BNC1_HUMAN	reviewed	994	110,972	BNC1
P80723	BASP1_HUMAN	reviewed	227	22,693	BASP1
O75964	ATP5L_HUMAN	reviewed	103	11,428	ATP5MG
Q9UBW5	BIN2_HUMAN	reviewed	565	61,874	BIN2
Q9NQY0	BIN3_HUMAN	reviewed	253	29,665	BIN3
Q8N9N5	BANP_HUMAN	reviewed	519	56,494	BANP
A2RUR9	C144A_HUMAN	reviewed	1427	165,125	CCDC144A
Q3MJ40	C144B_HUMAN	reviewed	725	82,951	CCDC144B
Q8IYA2	C144C_HUMAN	reviewed	1237	143,112	CCDC144CP
O75973	C1QRF_HUMAN	reviewed	258	26,453	C1QL1
Q69YN2	C19L1_HUMAN	reviewed	538	60,619	CWF19L1
Q9NY43	BARH2_HUMAN	reviewed	387	41,981	BARHL2
Q8TDL5	BPIB1_HUMAN	reviewed	484	52,442	BPIFB1
A8MW95	BECN2_HUMAN	reviewed	431	48,153	BECN2
Q9GZL8	BPEC1_HUMAN	reviewed	116	12,676	BPESC1
Q76KP1	B4GN4_HUMAN	reviewed	1039	116,513	B4GALNT4
Q9C0B6	BRNP2_HUMAN	reviewed	783	89,005	BRINP2
Q9UBV7	B4GT7_HUMAN	reviewed	327	37,406	B4GALT7
Q5T5X7	BEND3_HUMAN	reviewed	828	94,475	BEND3
Q9NW68	BSDC1_HUMAN	reviewed	430	47,163	BSDC1
P0C6P0	BCL8_HUMAN	reviewed	100	11,233	NBEAP1
Q16548	B2LA1_HUMAN	reviewed	175	20,132	BCL2A1
Q58F21	BRDT_HUMAN	reviewed	947	107,954	BRDT
Q9Y6E2	BZW2_HUMAN	reviewed	419	48,162	BZW2
O95415	BRI3_HUMAN	reviewed	125	13,645	BRI3
Q7Z569	BRAP_HUMAN	reviewed	592	67,305	BRAP
Q9NYF8	BCLF1_HUMAN	reviewed	920	106,122	BCLAF1
Q13410	BT1A1_HUMAN	reviewed	526	58,960	BTN1A1
Q9Y698	CCG2_HUMAN	reviewed	323	35,966	CACNG2
Q96LY2	CC74B_HUMAN	reviewed	380	41,826	CCDC74B
Q9H0C5	BTBD1_HUMAN	reviewed	482	52,771	BTBD1
P12830	CADH1_HUMAN	reviewed	882	97,456	CDH1
P22362	CCL1_HUMAN	reviewed	96	10,992	CCL1
O14958	CASQ2_HUMAN	reviewed	399	46,436	CASQ2
Q96M89	CC138_HUMAN	reviewed	665	76,219	CCDC138
P14091	CATE_HUMAN	reviewed	396	42,794	CTSE
Q8WWF8	CAPSL_HUMAN	reviewed	208	24,229	CAPSL
Q4G0X9	CCD40_HUMAN	reviewed	1142	130,113	CCDC40
Q2M329	CCD96_HUMAN	reviewed	555	62,711	CCDC96
Q9BQI4	CCDC3_HUMAN	reviewed	270	30,731	CCDC3
Q2NKX9	CB068_HUMAN	reviewed	166	18,751	C2orf68
P25940	CO5A3_HUMAN	reviewed	1745	172,121	COL5A3
Q8NA66	CNBD1_HUMAN	reviewed	436	50,224	CNBD1
Q8WXQ3	CN183_HUMAN	reviewed	324	35,482	LINC01599
Q9BPX3	CND3_HUMAN	reviewed	1015	114,334	NCAPG
Q99788	CML1_HUMAN	reviewed	373	42,322	CMKLR1
Q96IL0	COA8_HUMAN	reviewed	206	24,153	COA8
Q16740	CLPP_HUMAN	reviewed	277	30,180	CLPP
O96005	CLPT1_HUMAN	reviewed	669	76,097	CLPTM1
P57739	CLD2_HUMAN	reviewed	230	24,549	CLDN2
Q8TEF2	CJ105_HUMAN	reviewed	133	14,519	C10orf105
A0A1B0GVH6	CM042_HUMAN	reviewed	325	37,385	C13orf42
Q8NBR9	CK072_HUMAN	reviewed	251	27,887	C11orf72
Q8IZV2	CKLF8_HUMAN	reviewed	173	19,572	CMTM8
Q9NY35	CLDN1_HUMAN	reviewed	253	28,603	CLDND1
Q8N6V4	CJ053_HUMAN	reviewed	93	10,399	C10orf53
Q8IZR5	CKLF4_HUMAN	reviewed	234	25,828	CMTM4
Q96S95	CK2N2_HUMAN	reviewed	79	8,658	CAMK2N2
Q8WTT0	CLC4C_HUMAN	reviewed	213	25,038	CLEC4C
Q6PH81	CP087_HUMAN	reviewed	154	17,799	C16orf87
Q16850	CP51A_HUMAN	reviewed	503	56,806	CYP51A1
Q8N9R0	CP081_HUMAN	reviewed	145	15,610	LINC00304
P02489	CRYAA_HUMAN	reviewed	173	19,909	CRYAA
Q9UMD9	COHA1_HUMAN	reviewed	1497	150,419	COL17A1
A8MQ03	CRTP1_HUMAN	reviewed	144	15,313	CYSRT1
Q8N684	CPSF7_HUMAN	reviewed	471	52,050	CPSF7
Q9H799	CPLN1_HUMAN	reviewed	3197	361,746	CPLANE1
P24468	COT2_HUMAN	reviewed	414	45,571	NR2F2
Q8NBI2	CYAC3_HUMAN	reviewed	242	27,214	CYB561A3
Q9UIA0	CYH4_HUMAN	reviewed	394	45,672	CYTH4
O95452	CXB6_HUMAN	reviewed	261	30,387	GJB6
Q6ZN03	CU136_HUMAN	reviewed	302	32,374	LINC00322
A0A1B0GV90	CTXD2_HUMAN	reviewed	55	5,988	CTXND2
Q5JRM2	CX066_HUMAN	reviewed	361	39,944	CXorf66
Q02221	CX6A2_HUMAN	reviewed	97	10,815	COX6A2
Q9NXE8	CWC25_HUMAN	reviewed	425	49,647	CWC25
Q9P2B4	CT2NL_HUMAN	reviewed	639	70,158	CTTNBP2NL
Q9NR28	DBLOH_HUMAN	reviewed	239	27,131	DIABLO
Q5HYN5	CT451_HUMAN	reviewed	189	21,273	CT45A1
Q9UJU6	DBNL_HUMAN	reviewed	430	48,207	DBNL
P61962	DCAF7_HUMAN	reviewed	342	38,926	DCAF7
O95926	SYF2_HUMAN	reviewed	243	28,722	SYF2
Q96S53	TESK2_HUMAN	reviewed	571	63,639	TESK2
Q15170	TCAL1_HUMAN	reviewed	157	18,354	TCEAL1
Q9BXT5	TEX15_HUMAN	reviewed	2789	315,336	TEX15
Q9NXF1	TEX10_HUMAN	reviewed	929	105,674	TEX10
A0A087X1G2	TBC3K_HUMAN	reviewed	549	62,171	TBC1D3K
O14894	T4S5_HUMAN	reviewed	197	20,823	TM4SF5
Q9NYW1	TA2R9_HUMAN	reviewed	312	35,611	TAS2R9
O75528	TADA3_HUMAN	reviewed	432	48,902	TADA3
Q6PEX7	TEX38_HUMAN	reviewed	206	23,280	TEX38
O15273	TELT_HUMAN	reviewed	167	19,052	TCAP
Q9P273	TEN3_HUMAN	reviewed	2699	300,950	TENM3
Q96GX1	TECT2_HUMAN	reviewed	697	76,871	TCTN2
Q15572	TAF1C_HUMAN	reviewed	869	95,213	TAF1C
Q53T94	TAF1B_HUMAN	reviewed	588	68,832	TAF1B
O75443	TECTA_HUMAN	reviewed	2155	239,527	TECTA
A6NHL2	TBAL3_HUMAN	reviewed	446	49,909	TUBAL3
P50991	TCPD_HUMAN	reviewed	539	57,924	CCT4
Q9Y5J6	T10B_HUMAN	reviewed	103	11,586	TIMM10B
Q99593	TBX5_HUMAN	reviewed	518	57,711	TBX5
B9EJG8	T150C_HUMAN	reviewed	249	27,887	TMEM150C
Q9H7F4	T185B_HUMAN	reviewed	350	40,599	TMEM185B
P15923	TFE2_HUMAN	reviewed	654	67,600	TCF3
P10646	TFPI1_HUMAN	reviewed	304	35,015	TFPI
O95379	TFIP8_HUMAN	reviewed	198	23,003	TNFAIP8
Q9UBB9	TFP11_HUMAN	reviewed	837	96,820	TFIP11
Q8N3H0	TAFA2_HUMAN	reviewed	131	14,620	TAFA2
Q07654	TFF3_HUMAN	reviewed	94	10,181	TFF3
P59544	T2R50_HUMAN	reviewed	299	34,558	TAS2R50
P21579	SYT1_HUMAN	reviewed	422	47,573	SYT1
Q9H5Q4	TFB2M_HUMAN	reviewed	396	45,349	TFB2M
Q06643	TNFC_HUMAN	reviewed	244	25,390	LTB
Q6UWJ1	TMCO3_HUMAN	reviewed	677	75,598	TMCO3
Q86YD3	TMM25_HUMAN	reviewed	366	39,285	TMEM25
Q8WWA1	TMM40_HUMAN	reviewed	233	25,495	TMEM40
Q8NFQ8	TOIP2_HUMAN	reviewed	470	51,263	TOR1AIP2
P0DJG4	THEGL_HUMAN	reviewed	465	53,028	THEGL
Q9Y5L4	TIM13_HUMAN	reviewed	95	10,500	TIMM13
Q5JTD0	TJAP1_HUMAN	reviewed	557	61,821	TJAP1
Q9BVV7	TIM21_HUMAN	reviewed	248	28,202	TIMM21
P31314	TLX1_HUMAN	reviewed	330	34,365	TLX1
Q8WUH2	TGFA1_HUMAN	reviewed	860	97,158	TGFBRAP1
Q68D42	TM215_HUMAN	reviewed	235	25,806	TMEM215
C9JI98	TM238_HUMAN	reviewed	176	18,040	TMEM238
A0A1W2PP97	THSD8_HUMAN	reviewed	115	13,152	THSD8
Q6QAJ8	TM220_HUMAN	reviewed	160	17,754	TMEM220
P21980	TGM2_HUMAN	reviewed	687	77,329	TGM2
P36406	TRI23_HUMAN	reviewed	574	64,067	TRIM23
Q9BW30	TPPP3_HUMAN	reviewed	176	18,985	TPPP3
Q6P9F5	TRI40_HUMAN	reviewed	258	29,336	TRIM40
Q15650	TRIP4_HUMAN	reviewed	581	66,146	TRIP4
Q8N9V2	TRIML_HUMAN	reviewed	468	53,002	TRIML1
Q9NZQ8	TRPM5_HUMAN	reviewed	1165	131,451	TRPM5
Q9Y2W1	TR150_HUMAN	reviewed	955	108,666	THRAP3
Q92547	TOPB1_HUMAN	reviewed	1522	170,679	TOPBP1
Q15785	TOM34_HUMAN	reviewed	309	34,559	TOMM34
O14763	TR10B_HUMAN	reviewed	440	47,878	TNFRSF10B
Q6PKC3	TXD11_HUMAN	reviewed	985	110,529	TXNDC11
Q5BVD1	TTMP_HUMAN	reviewed	217	24,295	TTMP
O60636	TSN2_HUMAN	reviewed	221	24,148	TSPAN2
Q9NYZ1	TV23B_HUMAN	reviewed	205	23,576	TVP23B
Q96PF2	TSSK2_HUMAN	reviewed	358	40,939	TSSK2
Q86VY4	TSYL5_HUMAN	reviewed	417	45,143	TSPYL5
Q7Z4L5	TT21B_HUMAN	reviewed	1316	150,937	TTC21B
A0A539	TVB42_HUMAN	reviewed	114	12,890	TRBV4-2
B1AH88	TSPOB_HUMAN	reviewed	102	10,537	TSPO
A0A087WT02	TVA92_HUMAN	reviewed	112	12,289	TRAV9-2
P50607	TUB_HUMAN	reviewed	506	55,651	TUB
P04818	TYSY_HUMAN	reviewed	313	35,716	TYMS
A0A075B6N4	TVBY1_HUMAN	reviewed	114	12,983	TRBV25-1
A0A1B0GXF2	TVB72_HUMAN	reviewed	115	12,480	TRBV7-2
P0DPF7	TVB63_HUMAN	reviewed	114	12,525	TRBV6-3
Q86TN4	TRPT1_HUMAN	reviewed	253	27,742	TRPT1
P45974	UBP5_HUMAN	reviewed	858	95,786	USP5
Q8NFA0	UBP32_HUMAN	reviewed	1604	181,656	USP32
Q8N2H4	SYS1_HUMAN	reviewed	156	17,615	SYS1
Q86XR7	TCAM2_HUMAN	reviewed	235	26,916	TICAM2
P68371	TBB4B_HUMAN	reviewed	445	49,831	TUBB4B
B5MCY1	TDR15_HUMAN	reviewed	1934	221,722	TDRD15
Q96IP4	TET5A_HUMAN	reviewed	442	49,666	TENT5A
A6NNZ2	TBB8B_HUMAN	reviewed	444	49,573	TUBB8B
Q3SY00	T10IP_HUMAN	reviewed	556	62,381	TSGA10IP
B4DZS4	T11X1_HUMAN	reviewed	312	34,563	TCP11X1
Q8IUX1	T126B_HUMAN	reviewed	230	25,943	TMEM126B
Q24JP5	T132A_HUMAN	reviewed	1023	110,110	TMEM132A
Q5T4T1	T170B_HUMAN	reviewed	132	14,360	TMEM170B
Q9NYV9	T2R13_HUMAN	reviewed	303	35,118	TAS2R13
Q96HP8	T176A_HUMAN	reviewed	235	26,116	TMEM176A
Q8IUE1	TF2LX_HUMAN	reviewed	241	26,675	TGIF2LX
Q8WV15	T255B_HUMAN	reviewed	326	34,609	TMEM255B
Q7Z5A7	TAFA5_HUMAN	reviewed	132	14,301	TAFA5
Q9H2D6	TARA_HUMAN	reviewed	2365	261,376	TRIOBP
Q6ICL3	TNG2_HUMAN	reviewed	276	30,937	TANGO2
P82094	TMF1_HUMAN	reviewed	1093	122,842	TMF1
O14746	TERT_HUMAN	reviewed	1132	126,997	TERT
Q96N35	TMM83_HUMAN	reviewed	136	15,076	LINC00052
P10599	THIO_HUMAN	reviewed	105	11,737	TXN
Q9H2L4	TMM60_HUMAN	reviewed	133	15,500	TMEM60
A0A0B4J200	TJB23_HUMAN	reviewed	16	1,756	TRBJ2-3
Q9BSI4	TINF2_HUMAN	reviewed	451	50,023	TINF2
P36897	TGFR1_HUMAN	reviewed	503	55,960	TGFBR1
Q6ZNB5	TRC2L_HUMAN	reviewed	142	15,763	
Q96GJ1	TRM2_HUMAN	reviewed	504	56,476	TRMT2B
Q15629	TRAM1_HUMAN	reviewed	374	43,072	TRAM1
O43715	TRIA1_HUMAN	reviewed	76	8,786	TRIAP1
Q9UJV3	TRIM1_HUMAN	reviewed	735	83,210	MID2
Q9C035	TRIM5_HUMAN	reviewed	493	56,338	TRIM5
Q9C037	TRIM4_HUMAN	reviewed	500	57,461	TRIM4
Q9HC21	TPC_HUMAN	reviewed	320	35,511	SLC25A19
Q9HCF6	TRPM3_HUMAN	reviewed	1732	197,571	TRPM3
O14656	TOR1A_HUMAN	reviewed	332	37,809	TOR1A
A0A075B6T7	TVA6_HUMAN	reviewed	132	15,362	TRAV6
Q5XG85	U633C_HUMAN	reviewed	94	10,725	
A2A3L6	TTC24_HUMAN	reviewed	582	63,396	TTC24
Q9NQE7	TSSP_HUMAN	reviewed	514	55,049	PRSS16
A6NCW0	U17L3_HUMAN	reviewed	530	59,536	USP17L3
A0A075B6U4	TVA7_HUMAN	reviewed	112	12,598	TRAV7
P04437	TVA29_HUMAN	reviewed	119	13,438	TRAV29DV5
Q5T6F2	UBAP2_HUMAN	reviewed	1119	117,116	UBAP2
A0A0A6YYK6	TVA16_HUMAN	reviewed	109	12,578	TRAV16
A0A0B4J272	TVA24_HUMAN	reviewed	114	12,919	TRAV24
Q6P2S7	TTC41_HUMAN	reviewed	1318	151,684	TTC41P
Q9NRJ4	TULP4_HUMAN	reviewed	1543	169,000	TULP4
Q5R3I4	TTC38_HUMAN	reviewed	469	52,787	TTC38
P51965	UB2E1_HUMAN	reviewed	193	21,404	UBE2E1
Q9HBA0	TRPV4_HUMAN	reviewed	871	98,281	TRPV4
Q8IYT8	ULK2_HUMAN	reviewed	1036	112,694	ULK2
Q6H3X3	ULBP5_HUMAN	reviewed	334	37,106	RAET1G
Q9NZI7	UBIP1_HUMAN	reviewed	540	60,491	UBP1
P36537	UDB10_HUMAN	reviewed	528	60,774	UGT2B10
Q86UX7	URP2_HUMAN	reviewed	667	75,953	FERMT3
P11684	UTER_HUMAN	reviewed	91	9,994	SCGB1A1
P68543	UBX2A_HUMAN	reviewed	259	29,278	UBXN2A
Q96LJ8	UBX10_HUMAN	reviewed	280	30,811	UBXN10
Q9H0E7	UBP44_HUMAN	reviewed	712	81,185	USP44
Q6ZPB5	SDIM1_HUMAN	reviewed	146	16,112	SDIM1
Q6ZU15	SEP14_HUMAN	reviewed	432	50,025	SEPTIN14
Q9HAT2	SIAE_HUMAN	reviewed	523	58,315	SIAE
Q8N196	SIX5_HUMAN	reviewed	739	74,562	SIX5
Q7Z5N4	SDK1_HUMAN	reviewed	2213	242,112	SDK1
Q9H0K1	SIK2_HUMAN	reviewed	926	103,915	SIK2
Q9HB31	SEBOX_HUMAN	reviewed	190	20,398	SEBOX
A0A0U1RRN3	SPTOS_HUMAN	reviewed	59	6,977	SPTY2D1OS
Q5MJ10	SPXN2_HUMAN	reviewed	180	19,917	SPANXN2
Q8N412	STPG2_HUMAN	reviewed	459	50,660	STPG2
Q8WVM7	STAG1_HUMAN	reviewed	1258	144,427	STAG1
O43776	SYNC_HUMAN	reviewed	548	62,943	NARS1
A6NCN8	TEX52_HUMAN	reviewed	305	35,334	TEX52
Q03519	TAP2_HUMAN	reviewed	686	75,664	TAP2
Q92664	TF3A_HUMAN	reviewed	365	41,515	GTF3A
Q96LR4	TAFA4_HUMAN	reviewed	140	15,682	TAFA4
P09110	THIK_HUMAN	reviewed	424	44,292	ACAA1
Q04206	TF65_HUMAN	reviewed	551	60,219	RELA
Q6UXY8	TMC5_HUMAN	reviewed	1006	114,797	TMC5
Q15569	TESK1_HUMAN	reviewed	626	67,684	TESK1
Q8N3R3	TCAIM_HUMAN	reviewed	496	57,925	TCAIM
Q9BUF5	TBB6_HUMAN	reviewed	446	49,857	TUBB6
Q92844	TANK_HUMAN	reviewed	425	47,816	TANK
Q9HCS4	TF7L1_HUMAN	reviewed	588	62,631	TCF7L1
Q9BSW7	SYT17_HUMAN	reviewed	474	53,849	SYT17
Q7L8C5	SYT13_HUMAN	reviewed	426	46,885	SYT13
A2RTX5	SYTC2_HUMAN	reviewed	802	92,646	TARS3
P23510	TNFL4_HUMAN	reviewed	183	21,050	TNFSF4
O14657	TOR1B_HUMAN	reviewed	336	37,979	TOR1B
Q9BRA2	TXD17_HUMAN	reviewed	123	13,941	TXNDC17
Q9BXU2	TX13B_HUMAN	reviewed	312	33,967	TEX13B
P61086	UBE2K_HUMAN	reviewed	200	22,407	UBE2K
Q8WU66	TSEAR_HUMAN	reviewed	669	74,924	TSPEAR
Q969D9	TSLP_HUMAN	reviewed	159	18,141	TSLP
Q96NA8	TSNA1_HUMAN	reviewed	513	55,949	TSNARE1
Q6SA08	TSSK4_HUMAN	reviewed	328	37,454	TSSK4
D6R901	U17LL_HUMAN	reviewed	530	59,659	USP17L21
P0CV99	TSPY4_HUMAN	reviewed	314	35,727	TSPY4
Q0WX57	U17LO_HUMAN	reviewed	530	59,711	USP17L24; USP17L25; USP17L26; USP17L27; USP17L28; USP17L29; USP17L30
Q7RTZ2	U17L1_HUMAN	reviewed	530	59,590	USP17L1
Q6PGP7	TTC37_HUMAN	reviewed	1564	175,486	TTC37
P55916	UCP3_HUMAN	reviewed	312	34,216	UCP3
O95399	UTS2_HUMAN	reviewed	124	14,296	UTS2
Q9NPG3	UBN1_HUMAN	reviewed	1134	121,520	UBN1
Q3SY77	UD3A2_HUMAN	reviewed	523	59,547	UGT3A2
O75795	UDB17_HUMAN	reviewed	530	61,095	UGT2B17
A6NJT0	UNC4_HUMAN	reviewed	531	53,690	UNCX
Q13336	UT1_HUMAN	reviewed	389	42,528	SLC14A1
Q9UK80	UBP21_HUMAN	reviewed	565	62,656	USP21
O60763	USO1_HUMAN	reviewed	962	107,895	USO1
Q5TAP6	UT14C_HUMAN	reviewed	766	87,188	UTP14C
Q9P275	UBP36_HUMAN	reviewed	1123	122,908	USP36
Q9BZX2	UCK2_HUMAN	reviewed	261	29,299	UCK2
P40818	UBP8_HUMAN	reviewed	1118	127,523	USP8
Q8IX04	UEVLD_HUMAN	reviewed	471	52,264	UEVLD
E5RIL1	UPKL2_HUMAN	reviewed	263	28,385	UPK3BL2
Q16831	UPP1_HUMAN	reviewed	310	33,934	UPP1
P17010	ZFX_HUMAN	reviewed	805	90,522	ZFX
Q9ULC8	ZDHC8_HUMAN	reviewed	765	81,443	ZDHHC8
P25311	ZA2G_HUMAN	reviewed	298	34,259	AZGP1
Q96MM3	ZFP42_HUMAN	reviewed	310	34,802	ZFP42
Q68DK2	ZFY26_HUMAN	reviewed	2539	284,576	ZFYVE26
P0C6A0	ZGLP1_HUMAN	reviewed	271	29,628	ZGLP1
Q86YA3	ZGRF1_HUMAN	reviewed	2104	236,602	ZGRF1
Q96EF9	ZHX1R_HUMAN	reviewed	292	33,285	ZHX1-C8orf76
O60481	ZIC3_HUMAN	reviewed	467	50,569	ZIC3
Q9ULJ3	ZBT21_HUMAN	reviewed	1066	118,870	ZBTB21
Q8IVC4	ZN584_HUMAN	reviewed	421	48,272	ZNF584
O00488	ZN593_HUMAN	reviewed	134	15,199	ZNF593
Q92610	ZN592_HUMAN	reviewed	1267	137,528	ZNF592
Q8TF45	ZN418_HUMAN	reviewed	676	77,858	ZNF418
Q9BSG1	ZNF2_HUMAN	reviewed	425	48,707	ZNF2
Q14588	ZN234_HUMAN	reviewed	700	80,560	ZNF234
Q96E35	ZMY19_HUMAN	reviewed	227	26,433	ZMYND19
P51508	ZNF81_HUMAN	reviewed	661	75,960	ZNF81
Q9BX82	ZN471_HUMAN	reviewed	626	73,009	ZNF471
Q14592	ZN460_HUMAN	reviewed	562	63,665	ZNF460
Q9H0C1	ZMY12_HUMAN	reviewed	365	41,818	ZMYND12
Q8TF39	ZN483_HUMAN	reviewed	744	85,098	ZNF483
Q6XR72	ZNT10_HUMAN	reviewed	485	52,684	SLC30A10
Q8NDQ6	ZN540_HUMAN	reviewed	660	77,094	ZNF540
Q9NSE4	SYIM_HUMAN	reviewed	1012	113,792	IARS2
P35125	UBP6_HUMAN	reviewed	1406	158,658	USP6
P35916	VGFR3_HUMAN	reviewed	1363	152,757	FLT4
P49765	VEGFB_HUMAN	reviewed	207	21,602	VEGFB
Q9Y5K8	VATD_HUMAN	reviewed	247	28,263	ATP6V1D
Q96A05	VATE2_HUMAN	reviewed	226	26,074	ATP6V1E2
Q15906	VPS72_HUMAN	reviewed	364	40,594	VPS72
P49767	VEGFC_HUMAN	reviewed	419	46,883	VEGFC
P51809	VAMP7_HUMAN	reviewed	220	24,935	VAMP7
Q502W6	VWA3B_HUMAN	reviewed	1294	145,748	VWA3B
P27449	VATL_HUMAN	reviewed	155	15,736	ATP6V0C
P56703	WNT3_HUMAN	reviewed	355	39,645	WNT3
Q01831	XPC_HUMAN	reviewed	940	105,953	XPC
Q9C0E2	XPO4_HUMAN	reviewed	1151	130,139	XPO4
Q9H6R7	WDCP_HUMAN	reviewed	721	79,136	WDCP
Q8IZQ1	WDFY3_HUMAN	reviewed	3526	395,258	WDFY3
Q9NQW7	XPP1_HUMAN	reviewed	623	69,918	XPNPEP1
Q7Z5K2	WAPL_HUMAN	reviewed	1190	132,946	WAPL
Q86Y38	XYLT1_HUMAN	reviewed	959	107,569	XYLT1
Q96NZ8	WFKN1_HUMAN	reviewed	548	58,798	WFIKKN1
Q6GPH4	XAF1_HUMAN	reviewed	301	34,626	XAF1
Q8WWM1	XAGE5_HUMAN	reviewed	108	12,077	XAGE5
Q9P243	ZFAT_HUMAN	reviewed	1243	139,034	ZFAT
Q9C0D4	Z518B_HUMAN	reviewed	1074	119,531	ZNF518B
Q6P2D0	ZFP1_HUMAN	reviewed	407	47,516	ZFP1
Q9UGR2	Z3H7B_HUMAN	reviewed	977	109,858	ZC3H7B
Q6P3V2	Z585A_HUMAN	reviewed	769	87,974	ZNF585A
Q8N402	YV020_HUMAN	reviewed	240	26,933	
A8MWA4	Z705E_HUMAN	reviewed	300	34,697	ZNF705E
Q401N2	ZACN_HUMAN	reviewed	412	45,816	ZACN
Q9UIJ5	ZDHC2_HUMAN	reviewed	367	42,022	ZDHHC2
Q7Z570	Z804A_HUMAN	reviewed	1209	136,888	ZNF804A
Q9H4I2	ZHX3_HUMAN	reviewed	956	104,658	ZHX3
Q8NEP9	ZN555_HUMAN	reviewed	628	73,084	ZNF555
Q8NEK5	ZN548_HUMAN	reviewed	533	62,728	ZNF548
Q9NZV7	ZIM2_HUMAN	reviewed	527	61,164	ZIM2
Q86XF7	ZN575_HUMAN	reviewed	245	26,763	ZNF575
Q96NI8	ZN570_HUMAN	reviewed	536	62,330	ZNF570
Q15915	ZIC1_HUMAN	reviewed	447	48,309	ZIC1
Q8IZ13	ZBED8_HUMAN	reviewed	594	68,327	ZBED8
Q9H609	ZN576_HUMAN	reviewed	170	18,890	ZNF576
Q96JF6	ZN594_HUMAN	reviewed	807	93,907	ZNF594
P98169	ZXDB_HUMAN	reviewed	803	84,792	ZXDB
Q8N9Z0	ZN610_HUMAN	reviewed	462	53,489	ZNF610
Q6ZNG0	ZN620_HUMAN	reviewed	422	48,503	ZNF620
O15062	ZBTB5_HUMAN	reviewed	677	74,278	ZBTB5
Q96GC6	ZN274_HUMAN	reviewed	653	74,177	ZNF274
Q8WUU4	ZN296_HUMAN	reviewed	475	50,810	ZNF296
Q68DY9	ZN772_HUMAN	reviewed	489	55,367	ZNF772
Q96I27	ZN625_HUMAN	reviewed	306	34,746	ZNF625
Q9P2F9	ZN319_HUMAN	reviewed	582	65,547	ZNF319
Q2M3X9	ZN674_HUMAN	reviewed	581	67,199	ZNF674
Q8TAW3	ZN671_HUMAN	reviewed	534	60,972	ZNF671
Q8TD23	ZN675_HUMAN	reviewed	568	66,299	ZNF675
Q96PM5	ZN363_HUMAN	reviewed	261	30,110	RCHY1
P0CJ78	ZN865_HUMAN	reviewed	1059	111,077	ZNF865
Q9UDW3	ZMAT5_HUMAN	reviewed	170	19,971	ZMAT5
