label,Iso-map,,,RandomTrees,,,t_SNE,,,IsomapClustering,Random_TreesClustering,t-SNEClustering,LouvainClustering
7586,-5808.72929,-659.94879,8281.48055,11.80277,-0.06245,3.04515,10.39067,-0.05688,-17.43543,1,1,2,3
7587,-308.66622,-1.07571,-123.35437,13.37309,-0.8221,0.15884,-10.88745,20.82009,4.05243,1,1,1,4
7588,-882.29999,68.64492,-339.02537,13.31576,-0.47733,0.16742,3.45814,-3.36783,11.06046,1,3,2,2
7589,-993.68119,-195.8912,-824.92254,13.72603,-0.19469,-0.48206,-18.61451,5.86821,-0.90167,1,2,10,6
7590,-2691.53757,234.0626,-1376.60054,13.34273,-0.58816,-0.81247,10.22661,-19.83992,-0.11578,1,1,2,2
7591,931.73373,-114.0053,312.52604,14.01587,-0.94294,-0.74938,8.2288,-10.64438,10.75613,1,2,2,2
7592,336.28039,-61.26819,104.65399,13.63266,-0.40417,-0.68262,8.31237,-20.59294,9.16783,1,2,1,4
7593,-1397.81094,-12.90883,-356.99297,13.33166,-0.75793,-0.81388,-6.82617,1.39533,14.68735,1,1,2,4
7594,12.72133,-172.98578,-237.06468,13.44826,-0.40215,-0.79385,-0.40639,4.81475,3.83329,1,2,2,6
7595,-1103.22164,-75.54037,-483.87542,13.06903,1.41201,-0.3898,-0.78481,0.76122,6.21212,1,1,2,2
7596,16.8651,-29.42447,-6.66571,13.78927,-0.4121,-0.31844,7.7606,-3.70059,5.45533,1,2,2,4
7597,-3162.05287,675.42485,-1431.32798,12.98404,0.18107,-0.82166,10.52272,-20.21936,0.6014,1,1,2,2
7598,-550.72769,-38.66316,357.89319,13.61077,-0.36706,0.12177,-8.11258,-7.30988,-4.7411,1,1,2,3
7599,48.13187,-34.4128,3.10932,13.48914,-0.91217,-0.25622,14.57524,-7.28703,-20.23766,1,2,1,3
7600,670.20127,-435.65011,87.63028,13.85055,-0.48907,-0.62902,-1.12258,-13.15637,-3.19997,1,2,2,5
7601,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7602,-1382.96422,55.03392,-336.60837,13.46143,-0.29376,-0.34136,0.51939,21.78477,-5.48791,1,2,2,2
7603,-177.10802,-9.27604,-80.97909,13.69892,-0.43864,-0.78522,17.74459,15.68482,0.60625,1,2,1,2
7604,566.28863,-82.75405,185.45944,14.0187,-0.82247,-0.76843,2.53205,-5.73966,1.79503,1,2,2,3
7605,-1603.58541,61.87734,-544.08849,13.59988,-1.0048,-0.6612,1.9081,14.08415,-9.99893,1,2,2,2
7606,116.44647,-46.04649,109.89589,13.55299,-0.77252,-0.45137,8.31839,-11.54274,-13.94188,1,2,2,3
7607,-73.5044,-31.42728,63.17656,13.88393,-0.8945,-0.62749,19.4489,-1.60569,-12.71238,1,2,1,3
7608,-592.40097,23.84875,-204.18389,13.14368,-0.67599,1.20616,10.05913,-8.41197,-5.13907,1,1,2,3
7609,-1478.3188,123.35648,-435.79988,12.64731,-0.00176,0.35261,18.23668,6.88559,4.2381,1,1,2,4
7610,-6288.86207,-30.73568,-673.03036,11.47113,1.85932,1.14477,12.43278,-8.82478,6.64834,1,1,2,4
7611,-865.05114,92.10355,-207.59089,12.62639,0.91743,-0.12006,13.41768,6.00345,4.16206,1,1,2,2
7612,-3430.93367,6.18719,1299.28323,12.18258,0.69136,2.85754,-1.81794,19.69449,0.15316,1,1,2,3
7613,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7614,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7615,-13.28609,-31.07871,2.91475,13.76142,-0.67888,-0.71144,24.184,9.61306,2.99953,1,2,1,3
7616,-136.00319,-17.03949,-61.05006,13.60553,-0.5663,-0.21463,-7.52283,-3.66914,2.23934,1,2,2,6
7617,-1130.40649,-7192.36857,-7268.71669,12.87913,1.46049,1.06769,-19.68501,-3.08896,-6.7535,1,1,2,6
7618,-259.91547,-6.74353,-83.27155,13.52414,-0.15625,-0.3246,8.80156,4.55852,1.40524,1,2,2,3
7619,469.58079,-72.54853,150.51144,14.08365,-0.95134,-0.73609,6.56236,7.09796,7.35425,1,2,2,3
7620,-224.66354,-10.58947,-93.06392,13.32453,-0.29588,-0.39842,-5.84278,0.94614,-23.25572,1,2,1,4
7621,-482.41851,14.97256,-199.32751,13.32542,-0.15254,-0.27033,-8.22014,1.17733,10.30425,1,1,2,4
7622,317.99722,-59.56905,98.21474,13.84546,-0.91271,-0.12519,0.93208,-10.96714,-1.7734,8,2,2,3
7623,-277.36849,-5.73467,-115.13854,13.28865,-0.65031,-0.69572,-10.20497,11.65832,-3.89586,1,1,2,2
7624,-5160.91172,-168.3203,6038.84736,12.06017,-0.17609,2.65163,17.32778,2.81728,-6.80258,1,1,2,3
7625,-2427.832,4.05812,-757.04984,12.48323,-0.58036,1.52098,-5.12409,12.30089,-7.42764,1,1,2,3
7626,18194.7125,-4691.81565,2013.61499,8.93414,3.18573,1.92472,-0.71098,-20.35321,4.31393,1,1,2,4
7627,610.75619,-86.8859,201.86546,14.01022,-0.98992,-0.73472,3.34027,-2.20323,-0.253,1,2,2,3
7628,226.68756,-54.48959,109.26694,13.83084,-0.80128,-0.44893,8.59414,9.94634,2.56523,1,2,2,3
7629,346.15123,-62.18812,108.13225,13.84076,-0.6946,-0.4476,-19.54412,-12.15211,-9.74711,1,2,1,3
7630,84.61645,-37.81326,15.96757,13.6029,-0.95175,-0.70816,-4.67018,-4.76695,21.98386,1,2,1,4
7631,-474.13124,33.5279,-114.62226,12.95199,-0.4687,-0.30298,11.66849,1.24543,7.31716,1,1,2,2
7632,-476.57394,14.59354,-184.31506,13.13939,-0.58184,-0.95748,-7.68474,4.9353,16.46417,1,1,2,4
7633,6512.13957,-8660.4196,-2481.44993,12.29717,2.92119,-1.19423,-10.15837,-16.99805,0.73016,1,1,2,5
7634,-202.93333,-21.52496,-82.40838,13.60936,-0.92507,-0.56195,-5.80154,-0.39754,13.11771,1,2,2,4
7635,192.43898,-47.86241,53.96573,13.90812,-0.45603,-0.67605,3.60514,-2.53786,5.40074,1,2,2,3
7636,26688.02183,-13126.02919,5032.0902,11.30291,4.13048,-0.32088,-10.24407,-11.55177,15.84882,1,1,2,5
7637,-549.50024,17.4129,-181.30126,13.48841,-0.1069,0.02605,-12.83745,12.58599,8.22524,1,1,1,3
7638,6702.61184,5813.53557,3466.75813,12.50094,2.75974,-1.80277,-0.04662,-16.01112,9.32663,1,1,2,5
7639,-1129.2463,34.34587,45.13263,13.03544,-0.64272,0.32617,19.43571,-5.53998,-6.51542,1,1,4,2
7640,-3.33489,-29.61589,-15.02965,13.35972,-0.52345,-0.48753,22.15644,-7.82539,9.95248,1,2,1,4
7641,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7642,11181.36665,1294.76818,-669.11347,11.70312,3.59546,-0.25408,-4.83937,-7.56359,14.60756,1,1,2,5
7643,6540.53165,669.96954,-1284.53035,12.88126,2.40657,-0.55343,-4.9997,-7.10158,14.32084,1,1,2,5
7644,-193.14985,-11.12772,-82.76027,13.47639,-1.12607,-0.2953,7.97225,5.49763,4.77114,1,1,2,3
7645,-5333.14644,-435.97279,7499.59906,12.29906,-0.38661,2.37662,9.45262,4.68602,-9.45218,1,1,2,3
7646,-503.84267,56.14445,-193.86183,13.27516,0.24445,-0.23652,9.70426,-0.44542,10.17368,1,1,2,2
7647,-1969.71414,149.74817,-726.98675,13.12043,-0.62132,0.32171,-9.29223,11.35491,-1.38742,1,1,2,2
7648,-3010.45289,-292.85333,940.36941,13.00059,-0.43642,0.6966,-7.86829,11.84278,-15.82058,1,1,5,4
7649,-685.35356,34.54542,-257.96055,12.45364,-0.41359,0.46232,-11.81064,-0.37163,4.96462,1,1,2,4
7650,-8.74295,-35.89116,21.34335,13.639,-0.85506,0.09458,11.25325,5.34075,1.15364,1,2,2,3
7651,-386.47354,-23.29787,200.39885,13.07852,-0.78248,0.97552,-6.37698,-0.47358,3.59943,1,1,2,3
7652,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7653,-4912.65746,-3481.92622,-7896.58409,12.50228,0.49829,-1.05709,-22.45405,-4.28852,0.0926,1,1,2,6
7654,-8398.87459,-601.2384,114.46128,11.72082,0.28639,1.62591,4.76508,17.21068,-13.07497,1,1,2,2
7655,290.97029,-58.23388,89.46857,14.08365,-0.95134,-0.73609,5.89329,13.69028,17.35075,1,2,1,4
7656,319.18488,-59.67493,98.62988,13.87201,-0.97479,-0.7278,2.43877,4.32084,2.72459,1,2,2,3
7657,-122.7936,-18.48155,-57.13439,13.39851,-0.07117,-0.36934,-4.98434,3.65679,-3.99546,1,2,2,2
7658,86.34418,-92.37186,605.30333,13.89035,-0.84509,-0.47354,17.62049,0.55843,-18.65147,1,2,1,3
7659,-1033.81162,66.45554,-378.41048,12.64432,-0.40668,0.47561,19.20141,-5.62253,-16.09952,1,1,1,3
7660,674.12138,1738.23117,-694.46277,13.3772,0.53116,-0.24095,-1.2634,-5.22171,14.58655,1,1,2,2
7661,-1921.58001,67.71869,-168.25923,13.17426,-0.89272,0.567,-2.25664,-3.96956,-16.75893,1,1,2,3
7662,648.61961,-429.82261,80.73316,13.7202,-0.36842,-0.28923,-2.71076,-15.49501,-5.75012,1,1,2,5
7663,137.41683,-47.14623,93.45089,13.54207,-0.67845,-0.72126,5.73606,-9.83959,-15.84384,1,2,2,3
7664,404.17828,-71.55676,174.93576,14.0346,-0.74613,-0.73251,2.86029,9.3249,-6.86191,1,2,2,4
7665,-3193.31115,-194.57849,4286.14565,13.15912,-0.68539,1.39671,18.12671,1.58696,-3.25481,1,1,2,3
7666,-1012.70103,52.97035,-388.64099,13.1118,0.87273,-0.61916,-3.16397,-6.11916,-14.03388,1,1,2,6
7667,97.2974,-38.99515,20.43665,13.9511,-0.96571,-0.50923,-4.58222,4.8101,-5.8773,1,2,2,3
7668,614.66746,-101.38133,186.3409,14.08365,-0.95134,-0.73609,-1.16296,-2.44317,3.83664,1,2,2,6
7669,-520.74581,15.01298,28.05144,13.08266,-0.9513,0.22213,16.03725,-9.66343,0.80478,1,1,2,3
7670,-477.52637,-15.58622,167.87251,13.53276,-1.1168,-0.2253,10.56303,-3.78077,-7.81572,1,1,2,3
7671,99.48258,-39.19881,21.20675,13.83555,-0.76803,-0.39775,7.78391,0.57376,-2.33092,1,2,2,2
7672,365.68254,-64.00838,115.0146,13.6979,-0.63131,-0.72436,6.10086,-1.9522,4.24021,1,2,2,4
7673,-428.72691,31.81771,-181.39889,13.41303,-0.34038,0.11498,10.74162,17.2843,-3.65967,1,3,1,2
7674,-154.79665,-9.13249,-64.62079,13.66808,-0.20784,-0.246,15.52392,9.23231,13.21909,1,1,1,2
7675,-516.40538,18.22562,-196.19327,13.5177,-0.86718,0.00509,5.39245,-9.74499,5.50006,1,2,2,3
7676,-4152.81453,-125.79088,3845.56482,12.65014,-0.29456,2.02383,20.10696,2.82092,-5.10885,1,1,2,3
7677,-2404.99778,200.82839,-922.23403,13.07641,-0.70492,-0.58452,1.95774,15.30132,11.62071,1,1,2,4
7678,75.49515,-57.21477,251.39897,13.74545,-0.85782,-0.73656,16.45026,11.11403,-7.02386,1,2,2,3
7679,129.65785,-46.36507,107.75798,13.78754,-0.4245,-0.36824,14.15111,-10.72472,-4.18047,1,2,2,3
7680,-67.4525,-23.64748,-37.62341,13.87223,-1.07005,-0.68413,-7.43083,-8.98286,2.55558,1,2,2,3
7681,-1246.84728,-719.4011,-1274.11211,13.1278,1.14722,-0.54035,-10.08968,-8.87874,-12.56066,1,1,2,6
7682,166.65354,-45.45921,44.8788,14.018,-0.92804,-0.74647,15.11683,-2.8592,-21.21379,1,2,1,4
7683,21.56487,-31.93666,-6.25388,14.02873,-0.97855,-0.40456,-2.75731,5.0704,-5.21177,1,2,2,3
7684,-1487.91033,100.58308,-552.49178,13.17171,-0.1861,-0.25003,10.16651,-8.9134,3.43146,1,1,2,4
7685,345.92409,-62.16696,108.05221,13.81649,-0.88863,-0.78496,-15.11372,14.17082,-16.27635,1,2,1,3
7686,-887.0992,46.9986,-70.21879,13.33127,-0.14863,0.04722,13.51639,2.72424,1.96737,1,1,2,2
7687,276.8139,-56.50582,84.64685,13.87617,-0.99641,-0.72632,-15.0995,6.93997,-2.73602,1,2,2,4
7688,-306.28754,-1.3101,-113.88879,13.37506,-0.47485,-0.36318,9.74326,-7.49208,-20.54038,1,2,1,3
7689,-149.26673,-16.7818,-54.7726,13.61113,-0.68979,0.39734,6.21903,1.76942,0.61819,1,1,2,2
7690,-1395.17212,-80.55922,1089.78994,13.19985,-0.26939,0.50633,13.13821,4.31475,-3.03327,1,1,2,3
7691,-1730.4091,-47.28485,1275.81031,12.8655,-0.97603,1.59636,15.5177,0.05779,-11.28715,1,1,2,3
7692,318.35374,-92.16584,76.74162,13.89603,-0.99572,-0.2585,-6.69398,-7.73912,-14.44465,1,2,2,3
7693,-617.71879,1.43975,-249.98671,13.69123,-0.67758,-0.35452,10.91884,-9.03214,3.38112,1,2,2,4
7694,398.63328,-67.24456,128.52536,14.02366,-0.72186,-0.8289,6.66289,7.4621,6.65019,1,2,2,3
7695,198.25253,-51.97874,69.23517,13.96457,-0.78494,-0.47802,16.65381,5.90279,10.88705,1,2,3,2
7696,-6307.9278,-678.01616,9902.36142,11.93231,-0.68631,2.61399,6.59375,1.50642,-14.25775,1,1,2,3
7697,413.96974,-68.50859,132.02958,13.88669,-0.86917,-0.5412,7.19046,22.18758,11.80452,1,2,1,3
7698,479.8306,-75.84351,162.96868,14.02423,-0.96902,-0.6388,14.86866,16.20486,4.91909,1,2,1,3
7699,180.31714,-46.73266,49.69394,13.96164,-0.79915,-0.64631,22.88125,4.53114,10.022,1,2,1,3
7700,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7701,-1558.348,129.32314,-464.14516,12.36865,0.28183,0.82247,12.78404,6.43696,7.41798,1,1,14,2
7702,-779.74591,24.98593,-39.04694,13.51963,-1.05547,1.04816,0.76266,12.69211,-6.00767,1,1,2,3
7703,332.56932,-60.92699,103.3476,13.83108,-1.13473,-0.11798,-6.68015,6.03453,-1.0631,1,1,2,3
7704,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7705,-1017.56821,13.04079,-304.90891,13.58914,-0.52312,-0.34664,0.27455,15.93129,-8.34469,1,2,2,2
7706,69.49004,-52.46482,203.65524,13.57165,-0.55452,-0.81188,2.40168,-7.16263,-19.39652,1,2,1,3
7707,-956.24487,1866.62452,-1565.31422,12.78483,0.35801,-0.69782,9.43367,-4.62171,15.22282,1,1,2,2
7708,464.90563,-73.25129,149.91305,13.96142,-0.71313,-0.6358,13.67102,-10.19265,17.58728,1,2,1,3
7709,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7710,-114.07625,10474.88717,-5703.78282,13.01802,0.312,-0.12741,-2.19364,-1.71172,18.50485,1,1,2,2
7711,-12508.41301,-1727.67284,17767.60644,9.04347,2.2929,4.61566,17.33486,3.17237,-2.28346,1,1,2,3
7712,-789.76558,10.25032,-226.95491,12.90545,-0.10351,0.93847,-5.91889,11.66898,-8.61846,1,1,2,3
7713,-80.63589,-22.41098,-42.27492,13.65571,-0.31391,-0.6789,13.0054,-10.92496,-19.3028,1,2,1,4
7714,-237.00417,-28.70067,147.42547,13.81277,-1.02534,-0.37672,11.54443,-9.02193,-9.70426,1,2,2,3
7715,-2560.23268,-3201.1665,-5415.23642,12.62537,2.04438,-0.42815,-15.3853,-8.74613,-5.74858,1,1,2,6
7716,-793.45974,-76.20403,1061.26209,13.32655,-0.58023,0.52222,17.73765,-0.0029,-2.57875,1,1,2,3
7717,-447.06564,20.79287,-126.09216,13.3239,-0.44286,0.19072,15.29697,-9.47414,2.23887,1,3,2,2
7718,-964.86267,33.66889,-68.54695,13.35162,-0.81071,1.39589,5.59846,-10.76505,-6.58783,1,1,2,3
7719,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7720,-2836.33778,238.33568,-1049.8363,12.63377,-0.70282,0.27624,4.80016,15.93106,7.53204,1,1,2,4
7721,3988.77651,18511.76543,-10177.67512,10.97903,4.36945,1.38551,2.61723,-6.88778,20.08404,1,1,2,2
7722,242.44153,-52.5226,71.58653,13.93895,-1.01222,-0.75822,-0.09106,20.68501,16.70148,1,2,1,3
7723,-1210.07022,78.86721,-453.63512,13.45972,-0.05981,-0.65488,6.6286,14.91699,0.49256,1,1,2,4
7724,-9876.41782,-906.54317,13392.90486,10.60271,-0.06138,4.39396,8.80662,7.93958,-10.02042,1,1,2,3
7725,221.6422,-53.21062,127.33172,13.7933,-0.38181,-0.43341,8.8888,8.2503,-4.8261,1,2,2,3
7726,-242.91667,-25.44877,87.62814,13.56056,-0.88059,0.00934,1.43067,6.93213,-0.26178,1,2,2,3
7727,398.47768,-67.06478,126.57067,13.95049,-0.8522,-0.72978,0.02974,-24.37656,6.18106,1,2,1,6
7728,725.13601,-97.50801,241.66995,14.08365,-0.95134,-0.73609,11.11449,20.55385,11.8923,1,2,1,6
7729,56.22659,-35.16725,5.96217,13.51097,-0.36448,-0.66455,2.42476,-5.16111,-0.84909,1,2,2,3
7730,105.51754,-39.98248,27.93646,13.84152,-0.88887,-0.11612,7.06248,7.64657,7.78607,1,2,2,3
7731,6842.42882,-6044.42378,-1651.47384,12.49937,2.74293,-1.29857,-8.93099,-15.85768,6.97427,1,1,2,5
7732,-319.7273,13.39626,-120.70196,13.43294,-0.53247,-0.26346,13.54135,5.93052,4.16982,1,2,2,2
7733,-10618.42092,-1016.97718,14110.51742,11.08155,1.0815,4.71015,12.04678,8.89252,-8.00661,1,1,2,3
7734,-2843.07327,-24.06941,2544.48527,13.08479,-0.57001,1.15084,17.62048,-0.80145,-4.34555,1,1,2,3
7735,298.7453,-57.77001,91.42734,13.78188,-0.63541,-0.44616,8.97964,21.45916,9.14589,1,2,1,4
7736,182.5187,-49.09543,78.44924,13.75263,-0.82942,-0.42516,5.46939,-0.53592,-4.68278,1,2,2,3
7737,343.83248,-61.97202,107.31517,13.89622,-0.93102,-0.57298,23.56492,-9.35597,3.52733,1,2,1,2
7738,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7739,145.23755,-45.28484,52.05654,13.90328,-0.82443,-0.54421,8.17475,11.85228,7.01214,1,2,2,3
7740,-486.92049,7.23597,-189.54183,13.33974,-0.88838,-0.59385,-13.61813,1.17208,10.07853,1,1,1,4
7741,-4691.07057,1158.37864,-1678.51975,12.6439,0.14248,-0.30049,12.56345,-18.6414,0.93568,1,1,2,2
7742,-348.05506,2.5678,-137.15839,13.54699,-0.36354,-0.17531,-4.68775,12.21911,-18.91884,1,2,1,6
7743,-3502.9126,452.45283,960.65728,12.72989,0.46019,0.6809,8.78029,-21.30549,-1.2561,1,1,2,2
7744,-779.79997,16.15244,45.32782,12.96727,-0.3019,1.77889,11.38837,13.61654,-7.99721,1,1,2,3
7745,443.243,-71.23675,142.34448,13.74549,-0.94062,-0.77113,5.24635,0.26676,2.68397,1,2,2,4
7746,267.3917,-73.52165,328.13932,13.97476,-0.80879,-0.48497,20.46295,3.74983,-8.22525,1,2,1,3
7747,-2260.7607,-2138.05931,-4998.71174,12.89065,0.70718,-0.73668,-21.05386,-5.81738,-0.4013,1,1,2,6
7748,-617.06271,-62.69259,-65.93693,13.69489,-0.53447,-0.71062,-5.30526,5.11071,-12.45356,1,2,2,6
7749,-1828.10931,393.53427,-701.09322,12.62032,1.0931,0.72822,-4.15613,-3.05738,17.60046,1,1,2,2
7750,-5535.88589,279.2158,-195.75677,12.35557,1.34255,0.90488,6.90029,21.10189,-3.55074,1,1,2,2
7751,42.89095,-35.4918,24.6448,13.76006,-1.02274,-0.42154,-2.93038,-4.53636,-10.69915,1,2,2,4
7752,238.57435,-52.16219,70.22376,13.90014,-0.64844,-0.73497,-2.41611,0.42665,-8.47393,1,2,2,3
7753,447.42717,-71.6267,143.81882,14.01586,-0.94842,-0.7094,23.75903,-9.50158,-7.16334,1,2,1,3
7754,138.77738,-1.76141,3.33983,13.85175,-0.25612,-0.7131,-2.70985,1.15881,13.84553,1,1,2,2
7755,-796.75973,213.63453,-373.98886,12.88982,0.72724,0.78502,11.3453,5.19879,12.42143,1,1,6,2
7756,9669.7844,-13530.54235,-1773.63169,12.80092,1.88088,-1.08201,-13.61801,-16.83484,6.78189,1,1,2,5
7757,94.01467,-38.76459,18.98844,13.64501,-0.42922,-0.4543,-7.8075,20.43966,-3.85672,1,2,1,4
7758,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7759,497.63057,-76.30545,161.50852,13.68357,-0.77635,-0.47709,-20.83924,7.83102,-7.2001,1,2,1,3
7760,-327.3208,-0.81659,-113.84398,12.8081,0.29242,1.29523,-9.35807,-8.79948,-0.29466,1,1,2,3
7761,-334.91663,3.78868,-134.64039,13.44593,-0.42228,-0.41813,4.00522,5.85877,8.49939,1,2,2,2
7762,214.21401,-844.28492,-326.12833,13.70519,0.58104,-0.67899,0.80939,-14.95871,-0.74818,1,1,1,5
7763,-2468.33111,73.92697,524.58488,13.1927,-0.2616,0.29587,-2.15129,-3.8233,-16.79744,1,1,2,3
7764,2989.30054,-1904.12589,681.433,13.98125,-0.42202,-0.59666,-6.18493,-7.4865,9.84573,1,1,2,5
7765,103.14047,-90.58556,337.01274,13.88286,-1.03174,-0.48039,-7.46392,-3.57805,-0.8929,1,2,2,2
7766,-197.47397,-26.44468,123.49288,13.39304,-0.726,0.3368,-1.88462,-6.71998,-4.23078,1,5,2,3
7767,55.77246,-34.96567,4.7486,13.95097,-0.72828,-0.84726,4.52707,-19.45568,-8.44595,1,2,1,4
7768,174.78365,-49.83838,108.05487,13.70155,-0.63427,-0.41705,8.34321,-11.55737,-14.10698,1,2,2,3
7769,-3621.38095,230.15986,-669.04358,12.91438,-0.13738,-0.35838,5.42297,19.64004,-3.87591,1,1,2,2
7770,-183.03288,-16.49494,-30.05881,13.4368,-0.77423,0.04607,10.72759,-6.75776,-3.06103,1,2,2,3
7771,-12515.41379,-1901.642,21246.04719,10.65623,-0.24915,5.02549,9.24835,5.94413,-14.01972,1,1,2,3
7772,523.65941,-80.48172,198.08905,13.89689,-0.71979,-0.53725,10.07507,3.98036,2.54282,1,2,2,3
7773,-968.44038,-427.32103,-1035.82083,13.5695,-0.44649,-0.81129,-8.28659,-3.86889,-13.56792,1,2,2,6
7774,542.67362,-80.50327,177.37971,14.08365,-0.95134,-0.73609,-23.1351,-4.42703,10.58082,1,2,1,3
7775,-6868.47855,-917.43866,7881.67004,12.26568,-0.44971,3.26636,-0.63647,8.53602,-13.17915,1,1,2,3
7776,-3100.85921,138.62476,-928.827,13.22287,-0.65078,-0.40891,0.73308,16.57927,-12.66917,1,1,2,2
7777,-973.79191,36.3571,-377.36833,13.08756,-0.46043,-0.56296,12.237,-5.13101,10.00038,1,1,2,4
7778,-411.52822,-87.39143,930.74723,13.42918,-0.94455,0.08324,13.06836,10.15645,-18.96787,1,2,1,3
7779,330.63577,-60.74634,102.65603,13.87178,-0.9688,-0.75025,-15.17411,7.00094,-2.78361,1,2,2,4
7780,-1933.0711,-105.39734,1949.13091,12.69341,-0.26575,1.7426,12.51636,5.73728,-6.41654,1,1,2,3
7781,170.74427,-44.04285,44.99966,13.69599,-0.42947,-0.909,-2.0184,3.00024,-6.01058,1,1,2,5
7782,-118.71774,-18.86145,-55.69774,13.5577,-0.82734,-0.29386,-0.57228,8.87292,-24.73208,1,2,1,3
7783,-787.56897,-76.88824,1396.42045,13.78974,-0.69774,0.01812,3.46975,-2.77221,-12.72116,1,1,2,3
7784,-595.87619,-17.65379,384.34881,13.71078,-0.77289,-0.19733,20.00491,-4.30843,-3.93329,1,2,1,3
7785,-341.62974,-10.68545,57.34757,13.38598,0.31442,0.46394,-2.2871,21.03526,2.31755,1,1,2,3
7786,212.6166,-49.74295,61.07634,13.94644,-0.88154,-0.72113,-24.45943,-2.08196,8.24106,10,2,1,4
7787,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7788,-345.64301,1.624,-123.12505,13.11651,-0.80575,0.44453,7.16578,21.08168,4.93516,1,1,1,3
7789,-26.01457,-27.50203,-23.02309,13.48165,0.03237,-0.31325,25.44196,6.51502,0.1431,1,1,1,2
7790,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7791,-96.37923,896.47918,-703.59346,13.66998,-0.78665,-0.71631,6.50144,4.16458,1.61006,1,2,2,2
7792,470.54037,-73.78075,151.96304,13.8826,-0.95103,-0.76108,14.60629,-11.47111,14.42435,1,2,1,3
7793,-426.70264,237.33159,-251.84776,13.72445,-0.37784,-0.42069,8.54565,-14.88329,2.36299,1,2,2,2
7794,-3011.25224,245.4574,-1076.08769,12.83367,-0.23593,-0.19089,3.47422,14.74626,8.80714,1,1,2,4
7795,-4301.84439,-658.75509,4384.10095,12.83494,-1.11204,1.22112,9.33472,-2.77211,-17.32316,1,1,2,3
7796,-3218.84514,-2115.41551,-4940.79833,12.744,0.2408,-0.60495,-14.25414,1.99722,-13.09732,1,1,2,6
7797,104.73987,-39.6888,23.05954,13.82232,-0.86601,-0.4067,-0.27605,-21.87439,-14.33931,1,2,1,4
7798,567.65307,864.9286,-369.38504,13.89878,-0.6147,-0.77979,0.28444,3.98332,17.50802,1,2,2,2
7799,3131.09938,-1994.46059,638.78539,13.70561,-0.65771,-0.49858,-6.18243,-7.37585,9.73712,1,2,2,5
7800,-610.03384,-312.47406,-367.49486,13.49777,0.0595,-1.1231,-9.56878,-10.70548,2.57223,1,1,2,6
7801,-6739.72502,-1250.15183,9773.11053,12.017,-0.0711,3.22249,0.93602,8.60879,-17.13037,1,1,2,3
7802,385.478,-65.85326,121.98997,14.01948,-0.8832,-0.80832,4.1445,24.17148,7.42399,1,2,1,3
7803,-76.48802,-23.3405,-34.59076,13.80828,-0.77853,-0.80621,9.53513,7.0714,1.47219,1,2,2,3
7804,-101.3809,-23.36288,-1.67114,13.54525,-0.57871,-0.76499,7.39739,-10.84711,-15.82706,1,2,2,3
7805,250.2636,1484.82161,-150.72633,12.90271,1.77709,-1.10281,2.05421,-7.08112,8.83859,1,1,2,5
7806,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
7807,-371.23992,-68.26401,-126.07357,13.37593,-0.83373,0.05931,0.60083,-11.78001,3.9408,1,2,2,2
7808,61.46351,-35.65535,7.80782,13.75348,-0.86003,-0.57803,5.85525,1.66762,-3.99845,1,2,2,3
7809,-2968.99398,-124.85993,2877.03969,12.82982,-0.66553,2.1045,11.19146,-5.44354,-8.57605,1,1,2,3
7810,199.32054,-826.6662,-313.68402,13.27865,0.19058,-0.36025,0.80732,-14.93688,-0.74577,1,1,1,5
7811,-315.17578,-735.38913,-1360.97894,13.82855,-0.76294,-0.78187,-10.1517,-4.57948,-11.8585,1,2,2,6
7812,-94.402,-227.8898,-308.64557,13.67181,0.03679,-0.77535,-16.54439,-7.88309,2.99335,1,1,2,6
