label;Anatomy;DegreeRange;region_name;hemisphere
6980;Q96T25;Unknown;ZIC5_HUMAN;left
6981;Q2TBA0;Unknown;KLH40_HUMAN;left
6982;Q7Z6R9;Unknown;AP2D_HUMAN;left
6983;O95409;Unknown;ZIC2_HUMAN;left
6984;P84085;Unknown;ARF5_HUMAN;left
6985;P05108;Unknown;CP11A_HUMAN;left
6986;P35568;Unknown;IRS1_HUMAN;left
6987;Q9HAZ2;Unknown;PRD16_HUMAN;left
6988;A1A5D9;Unknown;BICL2_HUMAN;left
6989;P17152;Unknown;TMM11_HUMAN;left
6990;P31321;Unknown;KAP1_HUMAN;left
6991;Q13402;Unknown;MYO7A_HUMAN;left
6992;O15258;Unknown;RER1_HUMAN;left
6993;P32189;Unknown;GLPK_HUMAN;left
6994;Q9NRS4;Unknown;TMPS4_HUMAN;left
6995;Q6P3W7;Unknown;SCYL2_HUMAN;left
6996;Q8NCW0;Unknown;KREM2_HUMAN;left
6997;Q16674;Unknown;MIA_HUMAN;left
6998;Q9H1K1;Unknown;ISCU_HUMAN;left
6999;Q8NB25;Unknown;F184A_HUMAN;left
7000;Q96RN5;Unknown;MED15_HUMAN;left
7001;O00471;Unknown;EXOC5_HUMAN;left
7002;Q8IY33;Unknown;MILK2_HUMAN;left
7003;O95298;Unknown;NDUC2_HUMAN;left
7004;P45452;Unknown;MMP13_HUMAN;left
7005;P08247;Unknown;SYPH_HUMAN;left
7006;A0JLT2;Unknown;MED19_HUMAN;left
7007;Q9BQ04;Unknown;RBM4B_HUMAN;left
7008;Q16650;Unknown;TBR1_HUMAN;left
7009;Q9Y6Y0;Unknown;NS1BP_HUMAN;left
7010;Q8N565;Unknown;MREG_HUMAN;left
7011;Q5T0B9;Unknown;ZN362_HUMAN;left
7012;P20936;Unknown;RASA1_HUMAN;left
7013;Q8IYW5;Unknown;RN168_HUMAN;left
7014;O43166;Unknown;SI1L1_HUMAN;left
7015;Q9GZY4;Unknown;COA1_HUMAN;left
7016;Q8NEM2;Unknown;SHCBP_HUMAN;left
7017;Q16880;Unknown;CGT_HUMAN;left
7018;O60513;Unknown;B4GT4_HUMAN;left
7019;Q14012;Unknown;KCC1A_HUMAN;left
7020;P34931;Unknown;HS71L_HUMAN;left
7021;Q9UPY8;Unknown;MARE3_HUMAN;left
7022;Q86XQ3;Unknown;CTSR3_HUMAN;left
7023;P60059;Unknown;SC61G_HUMAN;left
7024;Q9BYZ2;Unknown;LDH6B_HUMAN;left
7025;O14957;Unknown;QCR10_HUMAN;left
7026;P49917;Unknown;DNLI4_HUMAN;left
7027;Q5SZD4;Unknown;GLYL3_HUMAN;left
7028;Q9UK55;Unknown;ZPI_HUMAN;left
7029;Q9H2H0;Unknown;CXXC4_HUMAN;left
7030;Q6UW32;Unknown;IGFL1_HUMAN;left
7031;Q9UIL1;Unknown;SCOC_HUMAN;left
7032;Q9NXJ5;Unknown;PGPI_HUMAN;left
7033;Q8N118;Unknown;CP4X1_HUMAN;left
7034;P20783;Unknown;NTF3_HUMAN;left
7035;Q8WW22;Unknown;DNJA4_HUMAN;left
7036;P00846;Unknown;ATP6_HUMAN;left
7037;Q8NEW0;Unknown;ZNT7_HUMAN;left
7038;Q5T7P8;Unknown;SYT6_HUMAN;left
7039;Q8WXU2;Unknown;DAAF4_HUMAN;left
7040;P63165;Unknown;SUMO1_HUMAN;left
7041;Q9UHX3;Unknown;AGRE2_HUMAN;left
7042;Q9NYJ7;Unknown;DLL3_HUMAN;left
7043;Q8WUR7;Unknown;CO040_HUMAN;left
7044;Q9UBX7;Unknown;KLK11_HUMAN;left
7045;P53677;Unknown;AP3M2_HUMAN;left
7046;P41226;Unknown;UBA7_HUMAN;left
7047;Q5GJ75;Unknown;TP8L3_HUMAN;left
7048;Q9H672;Unknown;ASB7_HUMAN;left
7049;O95563;Unknown;MPC2_HUMAN;left
7050;Q96JJ3;Unknown;ELMO2_HUMAN;left
7051;Q9NS84;Unknown;CHST7_HUMAN;left
7052;Q9BSJ5;Unknown;CQ080_HUMAN;left
7053;Q8WXG6;Unknown;MADD_HUMAN;left
7054;O94762;Unknown;RECQ5_HUMAN;left
7055;Q5TCS8;Unknown;KAD9_HUMAN;left
7056;Q9UHA2;Unknown;S18L2_HUMAN;left
7057;Q8NEN9;Unknown;PDZD8_HUMAN;left
7058;O95365;Unknown;ZBT7A_HUMAN;left
7059;O95926;Unknown;SYF2_HUMAN;left
7060;Q9Y6I4;Unknown;UBP3_HUMAN;left
7061;Q9Y584;Unknown;TIM22_HUMAN;left
7062;Q9UBN6;Unknown;TR10D_HUMAN;left
7063;Q9NVF7;Unknown;FBX28_HUMAN;left
7064;Q92914;Unknown;FGF11_HUMAN;left
7065;Q6ZVC0;Unknown;NYAP1_HUMAN;left
7066;O95294;Unknown;RASL1_HUMAN;left
7067;P62136;Unknown;PP1A_HUMAN;left
7068;Q92629;Unknown;SGCD_HUMAN;left
7069;Q8TF65;Unknown;GIPC2_HUMAN;left
7070;Q5QJ74;Unknown;TBCEL_HUMAN;left
7071;Q14994;Unknown;NR1I3_HUMAN;left
7072;P02042;Unknown;HBD_HUMAN;left
7073;Q8WXF8;Unknown;DEDD2_HUMAN;left
7074;Q8NFP7;Unknown;NUD10_HUMAN;left
7075;Q96G61;Unknown;NUD11_HUMAN;left
7076;Q86U06;Unknown;RBM23_HUMAN;left
7077;Q14392;Unknown;LRC32_HUMAN;left
7078;Q8IY22;Unknown;CMIP_HUMAN;left
7079;Q9NYV9;Unknown;T2R13_HUMAN;left
7080;O95772;Unknown;STR3N_HUMAN;left
7081;Q96JB1;Unknown;DYH8_HUMAN;left
7082;Q5SXM2;Unknown;SNPC4_HUMAN;left
7083;Q9H8H2;Unknown;DDX31_HUMAN;left
7084;Q9HAV0;Unknown;GBB4_HUMAN;left
7085;O60880;Unknown;SH21A_HUMAN;left
7086;Q6IN84;Unknown;MRM1_HUMAN;left
7087;Q8NDW4;Unknown;ZN248_HUMAN;left
7088;Q13478;Unknown;IL18R_HUMAN;left
7089;Q5VIR6;Unknown;VPS53_HUMAN;left
7090;Q96BQ5;Unknown;CC127_HUMAN;left
7091;A4D1P6;Unknown;WDR91_HUMAN;left
7092;Q9H0H0;Unknown;INT2_HUMAN;left
7093;Q9BWC9;Unknown;CC106_HUMAN;left
7094;Q9BXP8;Unknown;PAPP2_HUMAN;left
7095;Q13415;Unknown;ORC1_HUMAN;left
7096;Q9NV88;Unknown;INT9_HUMAN;left
7097;Q96BZ9;Unknown;TBC20_HUMAN;left
7098;P62875;Unknown;RPAB5_HUMAN;left
7099;Q12894;Unknown;IFRD2_HUMAN;left
7100;Q8N6N3;Unknown;CA052_HUMAN;left
7101;Q13625;Unknown;ASPP2_HUMAN;left
7102;Q9NXN4;Unknown;GDAP2_HUMAN;left
7103;Q8N4J0;Unknown;CARME_HUMAN;left
7104;Q7Z4F1;Unknown;LRP10_HUMAN;left
7105;Q96JM7;Unknown;LMBL3_HUMAN;left
7106;O95407;Unknown;TNF6B_HUMAN;left
7107;Q7Z745;Unknown;MRO2B_HUMAN;left
7108;Q9H8M2;Unknown;BRD9_HUMAN;left
7109;Q15788;Unknown;NCOA1_HUMAN;left
7110;Q9HCE7;Unknown;SMUF1_HUMAN;left
7111;Q96JC1;Unknown;VPS39_HUMAN;left
7112;Q15596;Unknown;NCOA2_HUMAN;left
7113;Q13433;Unknown;S39A6_HUMAN;left
7114;Q9BZF3;Unknown;OSBL6_HUMAN;left
7115;Q9P0M4;Unknown;IL17C_HUMAN;left
7116;Q8IYH5;Unknown;ZZZ3_HUMAN;left
7117;P0DJ07;Unknown;PT100_HUMAN;left
7118;Q9Y2I2;Unknown;NTNG1_HUMAN;left
7119;Q9H694;Unknown;BICC1_HUMAN;left
7120;Q9Y4F9;Unknown;RIPR2_HUMAN;left
7121;Q9BWE0;Unknown;REPI1_HUMAN;left
7122;Q9Y289;Unknown;SC5A6_HUMAN;left
7123;Q9UPZ3;Unknown;HPS5_HUMAN;left
7124;Q9H1D9;Unknown;RPC6_HUMAN;left
7125;Q13309;Unknown;SKP2_HUMAN;left
7126;Q147X3;Unknown;NAA30_HUMAN;left
7127;Q15545;Unknown;TAF7_HUMAN;left
7128;Q8N129;Unknown;CNPY4_HUMAN;left
7129;Q9Y3B1;Unknown;PLD3B_HUMAN;left
7130;Q8TCD5;Unknown;NT5C_HUMAN;left
7131;Q9UKZ1;Unknown;CNO11_HUMAN;left
7132;O14524;Unknown;NEMP1_HUMAN;left
7133;Q9Y4K4;Unknown;M4K5_HUMAN;left
7134;Q9ULF5;Unknown;S39AA_HUMAN;left
7135;Q96HP4;Unknown;OXND1_HUMAN;left
7136;O75352;Unknown;MPU1_HUMAN;left
7137;Q9UBM7;Unknown;DHCR7_HUMAN;left
7138;O14939;Unknown;PLD2_HUMAN;left
7139;Q7Z6P3;Unknown;RAB44_HUMAN;left
7140;P23497;Unknown;SP100_HUMAN;left
7141;Q8IYB5;Unknown;SMAP1_HUMAN;left
7142;O14561;Unknown;ACPM_HUMAN;left
7143;Q9NP79;Unknown;VTA1_HUMAN;left
7144;Q9P270;Unknown;SLAI2_HUMAN;left
7145;Q53HV7;Unknown;SMUG1_HUMAN;left
7146;Q9Y6R0;Unknown;NUMBL_HUMAN;left
7147;Q9BTT4;Unknown;MED10_HUMAN;left
7148;Q96IK1;Unknown;BOD1_HUMAN;left
7149;P36873;Unknown;PP1G_HUMAN;left
7150;Q9BXM0;Unknown;PRAX_HUMAN;left
7151;Q01432;Unknown;AMPD3_HUMAN;left
7152;Q9UL42;Unknown;PNMA2_HUMAN;left
7153;Q6NTE8;Unknown;MRNIP_HUMAN;left
7154;Q11206;Unknown;SIA4C_HUMAN;left
7155;Q92752;Unknown;TENR_HUMAN;left
7156;Q9BXS4;Unknown;TMM59_HUMAN;left
7157;Q96SI1;Unknown;KCD15_HUMAN;left
7158;Q9Y6N6;Unknown;LAMC3_HUMAN;left
7159;Q14525;Unknown;KT33B_HUMAN;left
7160;O75459;Unknown;PAGE1_HUMAN;left
7161;Q8IY21;Unknown;DDX60_HUMAN;left
7162;Q5SZB4;Unknown;CI050_HUMAN;left
7163;Q01814;Unknown;AT2B2_HUMAN;left
7164;Q9H9H4;Unknown;VP37B_HUMAN;left
7165;Q9UBC9;Unknown;SPRR3_HUMAN;left
7166;Q9Y244;Unknown;POMP_HUMAN;left
7167;Q7Z2E3;Unknown;APTX_HUMAN;left
7168;Q86WB0;Unknown;NIPA_HUMAN;left
7169;Q6UUV9;Unknown;CRTC1_HUMAN;left
7170;P17600;Unknown;SYN1_HUMAN;left
7171;Q9H8V3;Unknown;ECT2_HUMAN;left
7172;O75110;Unknown;ATP9A_HUMAN;left
7173;Q96AP7;Unknown;ESAM_HUMAN;left
7174;Q8WWI5;Unknown;CTL1_HUMAN;left
7175;O95084;Unknown;PRS23_HUMAN;left
7176;P15408;Unknown;FOSL2_HUMAN;left
7177;Q8NB16;Unknown;MLKL_HUMAN;left
7178;P15173;Unknown;MYOG_HUMAN;left
7179;Q8TBP6;Unknown;S2540_HUMAN;left
7180;P11055;Unknown;MYH3_HUMAN;left
7181;Q8N4T4;Unknown;ARG39_HUMAN;left
7182;Q9BUW7;Unknown;BBLN_HUMAN;left
7183;P55198;Unknown;AF17_HUMAN;left
7184;Q9UGU0;Unknown;TCF20_HUMAN;left
7185;Q9BVW5;Unknown;TIPIN_HUMAN;left
7186;Q9ULX7;Unknown;CAH14_HUMAN;left
7187;A9YTQ3;Unknown;AHRR_HUMAN;left
7188;Q8IYA6;Unknown;CKP2L_HUMAN;left
7189;Q5VWJ9;Unknown;SNX30_HUMAN;left
7190;Q8N8R3;Unknown;MCATL_HUMAN;left
7191;Q5W0U4;Unknown;BSPRY_HUMAN;left
7192;Q96KA5;Unknown;CLP1L_HUMAN;left
7193;Q9BXJ8;Unknown;TACAN_HUMAN;left
7194;P17643;Unknown;TYRP1_HUMAN;left
7195;Q96I76;Unknown;GPTC3_HUMAN;left
7196;Q13608;Unknown;PEX6_HUMAN;left
7197;O95475;Unknown;SIX6_HUMAN;left
7198;P63027;Unknown;VAMP2_HUMAN;left
7199;Q15836;Unknown;VAMP3_HUMAN;left
7200;Q9H0U6;Unknown;RM18_HUMAN;left
7201;Q86V88;Unknown;MGDP1_HUMAN;left
7202;O43379;Unknown;WDR62_HUMAN;left
7203;Q9HBI1;Unknown;PARVB_HUMAN;left
7204;Q15700;Unknown;DLG2_HUMAN;left
7205;Q8N4P3;Unknown;MESH1_HUMAN;left
7206;Q9NP55;Unknown;BPIA1_HUMAN;left
7207;Q9NXG0;Unknown;CNTLN_HUMAN;left
7208;P51153;Unknown;RAB13_HUMAN;left
7209;Q15311;Unknown;RBP1_HUMAN;left
7210;P11362;Unknown;FGFR1_HUMAN;left
7211;Q9BUK0;Unknown;CHCH7_HUMAN;left
7212;Q9NZE8;Unknown;RM35_HUMAN;left
7213;Q63HQ0;Unknown;AP1AR_HUMAN;left
7214;Q9NRK6;Unknown;ABCBA_HUMAN;left
7215;P37235;Unknown;HPCL1_HUMAN;left
7216;O43490;Unknown;PROM1_HUMAN;left
7217;Q9BRK0;Unknown;REEP2_HUMAN;left
7218;P02788;Unknown;TRFL_HUMAN;left
7219;Q92545;Unknown;TM131_HUMAN;left
7220;Q9Y6M0;Unknown;TEST_HUMAN;left
7221;P41182;Unknown;BCL6_HUMAN;left
7222;Q9HAC8;Unknown;UBTD1_HUMAN;left
7223;Q9UKT4;Unknown;FBX5_HUMAN;left
7224;Q16661;Unknown;GUC2B_HUMAN;left
7225;P42857;Unknown;NSG1_HUMAN;left
7226;Q96IW2;Unknown;SHD_HUMAN;left
7227;Q9UBW7;Unknown;ZMYM2_HUMAN;left
7228;O95786;Unknown;DDX58_HUMAN;left
7229;P04234;Unknown;CD3D_HUMAN;left
7230;Q99502;Unknown;EYA1_HUMAN;left
7231;P23109;Unknown;AMPD1_HUMAN;left
7232;Q8WWW0;Unknown;RASF5_HUMAN;left
7233;O15440;Unknown;MRP5_HUMAN;left
7234;Q86Y46;Unknown;K2C73_HUMAN;left
7235;P56730;Unknown;NETR_HUMAN;left
7236;Q96B96;Unknown;LDAF1_HUMAN;left
7237;Q9Y483;Unknown;MTF2_HUMAN;left
7238;P13224;Unknown;GP1BB_HUMAN;left
7239;Q6P597;Unknown;KLC3_HUMAN;left
7240;Q9Y3D7;Unknown;TIM16_HUMAN;left
7241;Q6ICB0;Unknown;DESI1_HUMAN;left
7242;Q8TBB5;Unknown;KLDC4_HUMAN;left
7243;Q9BWN1;Unknown;PRR14_HUMAN;left
7244;Q7L523;Unknown;RRAGA_HUMAN;left
7245;P43251;Unknown;BTD_HUMAN;left
7246;P26951;Unknown;IL3RA_HUMAN;left
7247;Q9C0I1;Unknown;MTMRC_HUMAN;left
7248;Q9NX05;Unknown;F120C_HUMAN;left
7249;P20062;Unknown;TCO2_HUMAN;left
7250;P07478;Unknown;TRY2_HUMAN;left
7251;Q9Y3C4;Unknown;TPRKB_HUMAN;left
7252;P0DMB2;Unknown;CH088_HUMAN;left
7253;Q9P242;Unknown;NYAP2_HUMAN;left
7254;P19883;Unknown;FST_HUMAN;left
7255;P50747;Unknown;BPL1_HUMAN;left
7256;Q0VGL1;Unknown;LTOR4_HUMAN;left
7257;Q96GJ1;Unknown;TRM2_HUMAN;left
7258;Q9C0G6;Unknown;DYH6_HUMAN;left
7259;Q9BPY3;Unknown;F118B_HUMAN;left
7260;P08174;Unknown;DAF_HUMAN;left
7261;Q7Z7A1;Unknown;CNTRL_HUMAN;left
7262;Q96EP0;Unknown;RNF31_HUMAN;left
7263;P29597;Unknown;TYK2_HUMAN;left
7264;Q9BRF8;Unknown;CPPED_HUMAN;left
7265;Q03111;Unknown;ENL_HUMAN;left
7266;Q17RB0;Unknown;RTL8B_HUMAN;left
7267;P49459;Unknown;UBE2A_HUMAN;left
7268;Q9NZQ8;Unknown;TRPM5_HUMAN;left
7269;P0C7M7;Unknown;ACSM4_HUMAN;left
7270;P49760;Unknown;CLK2_HUMAN;left
7271;O75394;Unknown;RM33_HUMAN;left
7272;Q8N1K5;Unknown;THMS1_HUMAN;left
7273;Q00536;Unknown;CDK16_HUMAN;left
7274;Q9NRX5;Unknown;SERC1_HUMAN;left
7275;O60477;Unknown;BRNP1_HUMAN;left
7276;Q96HE9;Unknown;PRR11_HUMAN;left
7277;P11308;Unknown;ERG_HUMAN;left
7278;O75460;Unknown;ERN1_HUMAN;left
7279;O14874;Unknown;BCKD_HUMAN;left
7280;Q9P0I2;Unknown;EMC3_HUMAN;left
7281;Q5VU43;Unknown;MYOME_HUMAN;left
7282;P54922;Unknown;ADPRH_HUMAN;left
7283;Q8N2M8;Unknown;CLASR_HUMAN;left
7284;Q5GLZ8;Unknown;HERC4_HUMAN;left
7285;Q8N6Y2;Unknown;LRC17_HUMAN;left
7286;Q86V35;Unknown;CABP7_HUMAN;left
7287;O00445;Unknown;SYT5_HUMAN;left
7288;Q8IZ52;Unknown;CHSS2_HUMAN;left
7289;Q96CW6;Unknown;S7A6O_HUMAN;left
7290;P21579;Unknown;SYT1_HUMAN;left
7291;P17947;Unknown;SPI1_HUMAN;left
7292;Q9H9S5;Unknown;FKRP_HUMAN;left
7293;Q96AX1;Unknown;VP33A_HUMAN;left
7294;Q9BT17;Unknown;MTG1_HUMAN;left
7295;P49356;Unknown;FNTB_HUMAN;left
7296;Q96E17;Unknown;RAB3C_HUMAN;left
7297;Q6NSJ0;Unknown;MYORG_HUMAN;left
7298;O00213;Unknown;APBB1_HUMAN;left
7299;Q14680;Unknown;MELK_HUMAN;left
7300;Q8WTP8;Unknown;AEN_HUMAN;left
7301;Q96G21;Unknown;IMP4_HUMAN;left
7302;P06127;Unknown;CD5_HUMAN;left
7303;O95989;Unknown;NUDT3_HUMAN;left
7304;Q02556;Unknown;IRF8_HUMAN;left
7305;Q9Y6C2;Unknown;EMIL1_HUMAN;left
7306;Q9Y4G2;Unknown;PKHM1_HUMAN;left
7307;O75570;Unknown;RF1M_HUMAN;left
7308;P63146;Unknown;UBE2B_HUMAN;left
7309;Q9Y4F4;Unknown;TGRM1_HUMAN;left
7310;Q8TCG2;Unknown;P4K2B_HUMAN;left
7311;Q9UHV7;Unknown;MED13_HUMAN;left
7312;Q2TAA5;Unknown;ALG11_HUMAN;left
7313;P05155;Unknown;IC1_HUMAN;left
7314;Q6PJW8;Unknown;CNST_HUMAN;left
7315;P50553;Unknown;ASCL1_HUMAN;left
7316;Q99929;Unknown;ASCL2_HUMAN;left
7317;P24158;Unknown;PRTN3_HUMAN;left
7318;O60279;Unknown;SUSD5_HUMAN;left
7319;Q8NC26;Unknown;ZN114_HUMAN;left
7320;Q2TAZ0;Unknown;ATG2A_HUMAN;left
7321;Q9Y5W7;Unknown;SNX14_HUMAN;left
7322;Q96II8;Unknown;LRCH3_HUMAN;left
7323;Q01201;Unknown;RELB_HUMAN;left
7324;Q14512;Unknown;FGFP1_HUMAN;left
7325;P15090;Unknown;FABP4_HUMAN;left
7326;P53803;Unknown;RPAB4_HUMAN;left
7327;Q9UK99;Unknown;FBX3_HUMAN;left
7328;P22670;Unknown;RFX1_HUMAN;left
7329;Q9HBL8;Unknown;NMRL1_HUMAN;left
7330;Q9H6Q4;Unknown;CIAO3_HUMAN;left
7331;Q96BM9;Unknown;ARL8A_HUMAN;left
7332;Q03405;Unknown;UPAR_HUMAN;left
7333;A8MTJ3;Unknown;GNAT3_HUMAN;left
7334;Q9NXS2;Unknown;QPCTL_HUMAN;left
7335;Q8IU60;Unknown;DCP2_HUMAN;left
7336;P51580;Unknown;TPMT_HUMAN;left
7337;Q3KQZ1;Unknown;S2535_HUMAN;left
7338;Q8TBM8;Unknown;DJB14_HUMAN;left
7339;Q9UDX5;Unknown;MTFP1_HUMAN;left
7340;Q01892;Unknown;SPIB_HUMAN;left
7341;Q7RTS1;Unknown;BHA15_HUMAN;left
7342;Q8NCW6;Unknown;GLT11_HUMAN;left
7343;P07949;Unknown;RET_HUMAN;left
7344;Q96PV6;Unknown;LENG8_HUMAN;left
7345;P0C870;Unknown;JMJD7_HUMAN;left
7346;Q9Y605;Unknown;MOFA1_HUMAN;left
7347;Q6DJT9;Unknown;PLAG1_HUMAN;left
7348;P15954;Unknown;COX7C_HUMAN;left
7349;P61165;Unknown;TM258_HUMAN;left
7350;Q9NSA3;Unknown;CNBP1_HUMAN;left
7351;O14735;Unknown;CDIPT_HUMAN;left
7352;P58004;Unknown;SESN2_HUMAN;left
7353;Q9P2A4;Unknown;ABI3_HUMAN;left
7354;Q8NGC2;Unknown;OR4E2_HUMAN;left
7355;Q96L94;Unknown;SNX22_HUMAN;left
7356;Q8WTU0;Unknown;DDI1_HUMAN;left
7357;Q9Y3D8;Unknown;KAD6_HUMAN;left
7358;Q9BXC9;Unknown;BBS2_HUMAN;left
7359;Q9BWJ5;Unknown;SF3B5_HUMAN;left
7360;P56378;Unknown;ATP68_HUMAN;left
7361;P61009;Unknown;SPCS3_HUMAN;left
7362;Q9UI95;Unknown;MD2L2_HUMAN;left
7363;Q3ZCM7;Unknown;TBB8_HUMAN;left
7364;P20336;Unknown;RAB3A_HUMAN;left
7365;P16403;Unknown;H12_HUMAN;left
7366;P10412;Unknown;H14_HUMAN;left
7367;Q9Y2Y4;Unknown;ZBT32_HUMAN;left
7368;P60002;Unknown;ELOF1_HUMAN;left
7369;P23434;Unknown;GCSH_HUMAN;left
7370;P00749;Unknown;UROK_HUMAN;left
7371;P05090;Unknown;APOD_HUMAN;left
7372;P69892;Unknown;HBG2_HUMAN;left
7373;P02787;Unknown;TRFE_HUMAN;left
7374;O43291;Unknown;SPIT2_HUMAN;left
7375;Q9Y5W9;Unknown;SNX11_HUMAN;left
7376;Q2KHR3;Unknown;QSER1_HUMAN;left
7377;P06850;Unknown;CRF_HUMAN;left
7378;Q9C010;Unknown;IPKB_HUMAN;left
7379;Q5PRF9;Unknown;SMAG2_HUMAN;left
7380;P49585;Unknown;PCY1A_HUMAN;left
7381;P15976;Unknown;GATA1_HUMAN;left
7382;Q9Y2B9;Unknown;IPKG_HUMAN;left
7383;Q14149;Unknown;MORC3_HUMAN;left
7384;O75764;Unknown;TCEA3_HUMAN;left
7385;Q96NT1;Unknown;NP1L5_HUMAN;left
7386;Q9NRA2;Unknown;S17A5_HUMAN;left
7387;P10916;Unknown;MLRV_HUMAN;left
7388;Q9BYV9;Unknown;BACH2_HUMAN;left
7389;O94868;Unknown;FCSD2_HUMAN;left
7390;Q6ZUT1;Unknown;NKAP1_HUMAN;left
7391;Q5QJ38;Unknown;TCHL1_HUMAN;left
7392;Q13023;Unknown;AKAP6_HUMAN;left
7393;Q8IWA5;Unknown;CTL2_HUMAN;left
7394;Q8WVH0;Unknown;CPLX3_HUMAN;left
7395;Q99611;Unknown;SPS2_HUMAN;left
7396;Q9BPX6;Unknown;MICU1_HUMAN;left
7397;Q9HCE6;Unknown;ARGAL_HUMAN;left
7398;P05546;Unknown;HEP2_HUMAN;left
7399;Q9ULE3;Unknown;DEN2A_HUMAN;left
7400;Q8N0Z3;Unknown;SPICE_HUMAN;left
7401;Q8NDX6;Unknown;ZN740_HUMAN;left
7402;Q9NV56;Unknown;MRGBP_HUMAN;left
7403;Q6P4F2;Unknown;FDX2_HUMAN;left
7404;Q9BVS4;Unknown;RIOK2_HUMAN;left
7405;O00204;Unknown;ST2B1_HUMAN;left
7406;P51687;Unknown;SUOX_HUMAN;left
7407;Q92889;Unknown;XPF_HUMAN;left
7408;O60739;Unknown;EIF1B_HUMAN;left
7409;Q9Y4P8;Unknown;WIPI2_HUMAN;left
7410;Q5SXM8;Unknown;DNLZ_HUMAN;left
7411;Q14872;Unknown;MTF1_HUMAN;left
7412;Q9Y5U9;Unknown;IR3IP_HUMAN;left
7413;Q9NUY8;Unknown;TBC23_HUMAN;left
7414;Q15907;Unknown;RB11B_HUMAN;left
7415;Q9C026;Unknown;TRIM9_HUMAN;left
7416;P59780;Unknown;AP3S2_HUMAN;left
7417;P24468;Unknown;COT2_HUMAN;left
7418;Q8TCC3;Unknown;RM30_HUMAN;left
7419;A9QM74;Unknown;IMA8_HUMAN;left
7420;Q9HC07;Unknown;TM165_HUMAN;left
7421;Q9H875;Unknown;PKRI1_HUMAN;left
7422;Q8N4C8;Unknown;MINK1_HUMAN;left
7423;A6NED2;Unknown;RCCD1_HUMAN;left
7424;Q53TN4;Unknown;CYBR1_HUMAN;left
7425;Q9P227;Unknown;RHG23_HUMAN;left
7426;Q6ZRQ5;Unknown;MMS22_HUMAN;left
7427;O95391;Unknown;SLU7_HUMAN;left
7428;P09917;Unknown;LOX5_HUMAN;left
7429;Q9H7C4;Unknown;SYNCI_HUMAN;left
7430;Q9UNZ5;Unknown;L10K_HUMAN;left
7431;P46527;Unknown;CDN1B_HUMAN;left
7432;Q96PD4;Unknown;IL17F_HUMAN;left
7433;P35869;Unknown;AHR_HUMAN;left
7434;P61024;Unknown;CKS1_HUMAN;left
7435;Q8N8R7;Unknown;AL14E_HUMAN;left
7436;Q8WVB6;Unknown;CTF18_HUMAN;left
7437;Q9BTM9;Unknown;URM1_HUMAN;left
7438;Q9UJW7;Unknown;ZN229_HUMAN;left
7439;Q9BT88;Unknown;SYT11_HUMAN;left
7440;O95857;Unknown;TSN13_HUMAN;left
7441;Q5H8A4;Unknown;PIGG_HUMAN;left
7442;Q96BY7;Unknown;ATG2B_HUMAN;left
7443;Q49AR2;Unknown;CE022_HUMAN;left
7444;Q09327;Unknown;MGAT3_HUMAN;left
7445;Q96B49;Unknown;TOM6_HUMAN;left
7446;O60662;Unknown;KLH41_HUMAN;left
7447;P52569;Unknown;CTR2_HUMAN;left
7448;Q96FH0;Unknown;BORC8_HUMAN;left
7449;O14832;Unknown;PAHX_HUMAN;left
7450;Q8WUX2;Unknown;CHAC2_HUMAN;left
7451;Q9UKV8;Unknown;AGO2_HUMAN;left
7452;Q14849;Unknown;STAR3_HUMAN;left
7453;Q96K37;Unknown;S35E1_HUMAN;left
7454;P31025;Unknown;LCN1_HUMAN;left
7455;Q9UQC2;Unknown;GAB2_HUMAN;left
7456;Q86W34;Unknown;AMZ2_HUMAN;left
7457;P30273;Unknown;FCERG_HUMAN;left
7458;Q53EZ4;Unknown;CEP55_HUMAN;left
7459;P51888;Unknown;PRELP_HUMAN;left
7460;Q96G25;Unknown;MED8_HUMAN;left
7461;P49069;Unknown;CAMLG_HUMAN;left
7462;O15455;Unknown;TLR3_HUMAN;left
7463;O60825;Unknown;F262_HUMAN;left
7464;P47224;Unknown;MSS4_HUMAN;left
7465;Q7Z7K0;Unknown;COXM1_HUMAN;left
7466;P13569;Unknown;CFTR_HUMAN;left
7467;Q06413;Unknown;MEF2C_HUMAN;left
7468;Q9UJM3;Unknown;ERRFI_HUMAN;left
7469;Q15714;Unknown;T22D1_HUMAN;left
7470;Q8NCL4;Unknown;GALT6_HUMAN;left
7471;O15327;Unknown;INP4B_HUMAN;left
7472;Q9P283;Unknown;SEM5B_HUMAN;left
7473;O00182;Unknown;LEG9_HUMAN;left
7474;O76041;Unknown;NEBL_HUMAN;left
7475;Q9NSU2;Unknown;TREX1_HUMAN;left
7476;Q9Y6Q1;Unknown;CAN6_HUMAN;left
7477;P27448;Unknown;MARK3_HUMAN;left
7478;Q9H8M9;Unknown;EVA1A_HUMAN;left
7479;Q9HAK2;Unknown;COE2_HUMAN;left
7480;Q9UHK0;Unknown;NUFP1_HUMAN;left
7481;Q9BQS7;Unknown;HEPH_HUMAN;left
7482;Q8NFY9;Unknown;KBTB8_HUMAN;left
7483;Q92643;Unknown;GPI8_HUMAN;left
7484;Q9H3Y6;Unknown;SRMS_HUMAN;left
7485;Q2TB10;Unknown;ZN800_HUMAN;left
